,TimeUS,timestamp,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,terrain_z,sub_z,rf
84,16689988,1697465339.599972,0.0,0.0,0.25,0.5,0.0,-4.745680809020996,-4.701976299285889,0.0,0.0,-4.670000076293945,0,-61,,,
85,16789948,1697465339.699932,0.0,0.0,0.25,0.5,0.0,-4.806728363037109,-4.763832092285156,0.0,0.0,-4.670000076293945,0,-61,,,
86,16889908,1697465339.799892,0.0,0.0,0.25,0.5,0.0,-4.867620468139648,-4.816574573516846,0.0,0.0,-4.789999961853027,0,-61,,,
87,16989868,1697465339.899852,0.0,0.0,0.25,0.5,0.0,-4.928084373474121,-4.891034126281738,0.0,0.0,-4.789999961853027,0,-61,,,
88,17089828,1697465339.999812,0.0,0.0,0.25,0.5,0.0,-4.988593101501465,-4.947757720947266,0.0,0.0,-4.909999847412109,0,-61,,,
89,17189788,1697465340.0997722,0.0,0.0,0.25,0.5,0.0,-5.049257278442383,-5.017202854156494,0.0,0.0,-4.909999847412109,0,-61,,,
90,17289748,1697465340.199732,0.0,0.0,0.25,0.5,0.0,-5.110265731811523,-5.078896045684815,0.0,0.0,-5.019999980926514,0,-61,,,
91,17389708,1697465340.299692,0.0,0.0,0.25,0.5,0.0,-5.171746253967285,-5.137091159820557,0.0,0.0,-5.019999980926514,0,-61,,,
92,17489668,1697465340.399652,0.0,0.0,0.25,0.5,0.0,-5.233452796936035,-5.2081403732299805,0.0,0.0,-5.150000095367432,0,-61,,,
93,17589628,1697465340.499612,0.0,0.0,0.25,0.5,0.0,-5.295607089996338,-5.256673336029053,0.0,0.0,-5.150000095367432,0,-61,,,
94,17689588,1697465340.599572,0.0,0.0,0.25,0.5,0.0,-5.357749938964844,-5.329189300537109,0.0,0.0,-5.269999980926514,0,-61,,,
95,17789548,1697465340.699532,0.0,0.0,0.25,0.5,0.0,-5.420004367828369,-5.380455017089844,0.0,0.0,-5.269999980926514,0,-61,,,
96,17889508,1697465340.799492,0.0,0.0,0.25,0.5,0.0,-5.48213529586792,-5.456379890441895,0.0,0.0,-5.389999866485596,0,-61,,,
97,17989468,1697465340.8994522,0.0,0.0,0.25,0.5,0.0,-5.543985366821289,-5.502175331115723,0.0,0.0,-5.389999866485596,0,-61,,,
98,18089428,1697465340.999412,0.0,0.0,0.25,0.5,0.0,-5.546174049377441,-5.567661762237549,0.0,0.0,-5.509999752044678,0,-61,,,
99,18189388,1697465341.099372,0.0,0.0,0.25,0.5,0.0,-5.608046531677246,-5.636989116668701,0.0,0.0,-5.509999752044678,0,-61,,,
100,18289348,1697465341.199332,0.0,0.0,0.25,0.5,0.0,-5.670073509216309,-5.703094005584717,0.0,0.0,-5.62999963760376,0,-61,,,
101,18389308,1697465341.299292,0.0,0.0,0.25,0.5,0.0,-5.732538223266602,-5.754721641540527,0.0,0.0,-5.62999963760376,0,-61,,,
102,18489268,1697465341.399252,0.0,0.0,0.25,0.5,0.0,-5.795506954193115,-5.818382263183594,0.0,0.0,-5.75,0,-61,,,
103,18589228,1697465341.499212,0.0,0.0,0.25,0.5,0.0,-5.857760429382324,-5.87094783782959,0.0,0.0,-5.75,0,-61,,,
104,18689188,1697465341.599172,0.0,0.0,0.25,0.5,0.0,-5.919519424438477,-5.9437127113342285,0.0,0.0,-5.869999885559082,0,-61,,,
105,18789981,1697465341.699965,0.0,0.0,0.25,0.5,0.0,-5.981650352478027,-6.006297111511231,0.0,0.0,-5.869999885559082,0,-61,,,
106,18889941,1697465341.799925,0.0,0.0,0.25,0.5,0.0,-6.04354190826416,-6.060530185699463,0.0,0.0,-5.989999771118164,0,-61,,,
107,18989901,1697465341.8998852,0.0,0.0,0.25,0.5,0.0,-6.105297088623047,-6.129571914672852,0.0,0.0,-5.989999771118164,0,-61,,,
108,19089861,1697465341.999845,0.0,0.0,0.25,0.5,0.0,-6.167194843292236,-6.193851470947266,0.0,0.0,-6.109999656677246,0,-61,,,
109,19189821,1697465342.099805,0.0,0.0,0.25,0.5,0.0,-6.229403018951416,-6.238444805145264,0.0,0.0,-6.109999656677246,0,-61,,,
110,19289781,1697465342.1997652,0.0,0.0,0.25,0.5,0.0,-6.291059970855713,-6.310882568359375,0.0,0.0,-6.230000019073486,0,-61,,,
111,19389741,1697465342.299725,0.0,0.0,0.25,0.5,0.0,-6.352549076080322,-6.368102073669434,0.0,0.0,-6.230000019073486,0,-61,,,
112,19489701,1697465342.3996851,0.0,0.0,0.25,0.5,0.0,-6.413862228393555,-6.43805742263794,0.0,0.0,-6.349999904632568,0,-61,,,
113,19589661,1697465342.4996448,0.0,0.0,0.25,0.5,0.0,-6.475376605987549,-6.490222454071045,0.0,0.0,-6.349999904632568,0,-61,,,
114,19689621,1697465342.599605,0.0,0.0,0.25,0.5,0.0,-6.536715030670166,-6.556290626525879,0.0,0.0,-6.480000019073486,0,-61,,,
115,19789581,1697465342.6995652,0.0,0.0,0.25,0.5,0.0,-6.598014831542969,-6.619777679443359,0.0,0.0,-6.480000019073486,0,-61,,,
116,19889541,1697465342.799525,0.0,0.0,0.25,0.5,0.0,-6.659434795379639,-6.676756381988525,0.0,0.0,-6.599999904632568,0,-61,,,
