TimeUS,terrain_cm,sub_cm,rf_cm,signal_quality
109496743,-1500.0,-617.6,878,100
109599746,-1500.0,-617.4972534179688,889,100
109703880,-1500.0,-617.3931193351746,880,100
109798763,-1500.0,-617.2982361793518,889,100
109897615,-1500.0,-617.1993849754333,876,100
109999853,-1500.0,-617.0971461296081,885,100
110199677,-1500.0,-616.9486610050202,878,100
110296134,-1500.0,-616.9004327411652,884,100
110399592,-1500.0,-616.6958364989628,883,100
110599596,-1500.0,-616.1444124221803,888,100
110696190,-1500.0,-615.8063339233399,888,100
110799399,-1500.0,-615.6479014396668,888,100
110998343,-1500.0,-615.4498283748627,887,100
111094108,-1500.0,-615.4019455795287,892,100
111199364,-1500.0,-615.3490629972525,886,100
111398493,-1500.0,-615.0462663650512,890,100
111494108,-1500.0,-614.807227897644,877,100
111588488,-1500.0,-614.5712793350219,883,100
111600394,-1500.0,-614.5415134906768,896,100
111798364,-1500.0,-614.3,886,100
111998467,-1500.0,-614.3507338523865,888,100
112093302,-1500.0,-614.3981510162354,888,100
112188698,-1500.0,-614.445849275589,890,100
112199364,-1500.0,-614.4511823539734,884,100
112399480,-1500.0,-614.5509853628737,884,100
112495044,-1500.0,-614.5985295860329,884,100
112590020,-1500.0,-614.64601020813,879,100
112599780,-1500.0,-614.6508904933929,875,100
112800617,-1500.0,-614.7513089179993,880,100
112897915,-1500.0,-614.7999577522278,885,100
112999356,-1500.0,-614.9013560523987,889,100
113093087,-1500.0,-614.9950874557495,894,100
113198437,-1500.0,-615.1009423759116,886,100
113294434,-1500.0,-615.1974221080991,890,100
113399437,-1500.0,-615.1487812042236,883,100
113598493,-1500.0,-614.9477598190307,888,100
113695177,-1500.0,-614.8027338504792,894,100
113792063,-1500.0,-614.7049368858337,879,100
113799437,-1500.0,-614.6975624084472,883,100
113998377,-1500.0,-614.49862241745,887,100
114093962,-1500.0,-614.403037071228,890,100
114198347,-1500.0,-614.4,883,100
114293778,-1500.0,-614.4,886,100
114399377,-1500.0,-614.5023775825501,887,100
114599506,-1500.0,-614.6509981734242,890,100
114695988,-1500.0,-614.6989993062186,889,100
114790033,-1500.0,-614.7,887,100
114800549,-1500.0,-614.7,890,100
115000592,-1500.0,-614.597407913208,885,100
115098816,-1500.0,-614.4995916366578,881,100
115199562,-1500.0,-614.4492189769745,882,100
115298340,-1500.0,-614.4,892,100
115398875,-1500.0,-614.4,880,100
115600124,-1500.0,-614.4515621185303,884,100
115699293,-1500.0,-614.5034395217896,889,100
115793088,-1500.0,-614.6441331863404,887,100
115799300,-1500.0,-614.6534503936767,875,100
115998321,-1500.0,-614.9013217926026,887,100
116093722,-1500.0,-614.9967226028442,877,100
116199253,-1500.0,-615.0,886,100
116293379,-1500.0,-615.0,884,100
116399381,-1500.0,-614.8976181259155,882,100
116494825,-1502.0,-614.8021744003296,881,100
116601338,-1504.0,-614.8,887,100
116799317,-1505.9999999999998,-614.7493412494659,893,100
116893551,-1508.0,-614.7022244930267,897,100
116999510,-1510.0,-614.5984893798828,899,100
117094894,-1512.0,-614.5031057357788,895,100
117198356,-1514.0,-614.399643875122,900,100
117292705,-1516.0,-614.3052944908142,903,100
117398879,-1518.0,-614.2493066873982,906,100
117495254,-1520.0,-614.2008770449078,899,100
117601059,-1522.0,-614.1479701042176,914,100
117798523,-1524.0,-614.1,907,100
117892229,-1526.0,-614.1,909,100
117988947,-1528.0,-614.421816110611,914,100
117998514,-1530.0,-614.4553021907807,923,100
118198566,-1532.0,-615.4093984603882,908,100
118294422,-1534.0,-615.984532737732,918,100
118398407,-1536.0,-616.8112609863282,923,100
118493992,-1538.0,-617.5759437561036,919,100
118600532,-1540.0,-618.6353200531006,927,100
118695383,-1542.0,-619.583834991455,925,100
118799549,-1544.0000000000002,-620.7224295355195,923,100
118999484,-1546.0,-623.1193033218385,924,100
119094932,-1548.0,-624.3601275444031,919,100
119199399,-1550.0,-625.9716851234436,928,100
119293280,-1552.0,-627.4268500328066,929,100
119398527,-1554.0,-629.3095001525879,920,100
119494623,-1555.9999999999998,-631.0392288513183,925,100
119598579,-1558.0,-633.2227788723894,918,100
119697945,-1560.0,-635.321273136139,923,100
119798484,-1562.0,-637.5834095954895,922,100
119894404,-1564.0,-639.7416115283964,921,100
119999446,-1566.0,-642.2587081909178,920,100
120198467,-1568.0,-647.0859587669372,918,100
120292778,-1570.0,-649.3965723991395,919,100
120398506,-1572.0,-652.0884113788607,931,100
120494023,-1574.0,-654.5240867614748,922,100
120599386,-1576.0,-657.3132333889007,913,100
120696632,-1578.0,-659.8902568950652,915,100
120799399,-1580.0,-662.6510189910434,910,100
120895001,-1582.0,-665.2194446962274,914,100
121000356,-1584.0,-668.0636134147645,919,100
121199368,-1586.0,-673.4369629859926,907,100
121293671,-1588.0,-675.983121776581,910,100
121389157,-1590.0,-678.4701032638551,905,100
121399317,-1592.0,-678.7342531433106,911,100
121598527,-1594.0000000000002,-683.9773732017634,911,100
121697091,-1596.0,-686.6022864341738,912,100
121798454,-1598.0,-689.1363707542417,907,100
121899838,-1600.0,-691.6709509849546,907,100
121998489,-1602.0,-694.1372290611265,903,100
122198635,-1604.0,-699.0900593280793,903,100
122294134,-1605.9999999999998,-701.4297974586489,908,100
122388552,-1607.9999999999998,-703.6057106971742,902,100
122400471,-1610.0000000000002,-703.8798525810244,902,100
122599510,-1612.0,-708.355233642578,904,100
122696336,-1614.0,-710.485396835327,901,100
122799403,-1616.0,-712.6397711113318,905,100
122893070,-1618.0,-714.596992640709,894,100
122999321,-1620.0,-716.6757749557496,906,100
123094967,-1622.0,-718.5408607959748,896,100
123200347,-1624.0000000000002,-720.4422544479372,911,100
123399394,-1625.9999999999998,-723.8223159790039,895,100
123493804,-1628.0,-725.3328674316405,902,100
123591410,-1630.0,-726.8945739746092,899,100
123601385,-1632.0,-727.0541751708986,906,100
123798549,-1634.0,-730.1663450058979,908,100
123894460,-1636.0,-731.6604437938287,898,100
123989672,-1638.0,-733.0437545776366,907,100
123999364,-1639.9999999999998,-733.184287214279,909,100
124198420,-1642.0000000000002,-735.9691767215729,906,100
124398862,-1644.0000000000002,-738.5732815742494,894,100
124494001,-1646.0,-739.7625194072725,903,100
124588355,-1648.0,-740.987617969513,913,100
124598613,-1650.0,-741.1209770202638,912,100
124799536,-1652.0,-743.7842409858704,905,100
124895224,-1654.0,-745.0760336170197,914,100
124999360,-1655.9999999999998,-746.5768418288351,909,100
125094924,-1657.9999999999998,-747.9556243004491,905,100
125199403,-1660.0000000000002,-749.6224533081056,915,100
125294988,-1662.0,-751.1518188476564,911,100
125401493,-1664.0,-752.9076395988463,912,100
125498074,-1666.0,-754.5012629508971,914,100
125599943,-1668.0,-756.2330478744508,910,100
125798673,-1670.0,-759.5694633407207,913,100
125894782,-1672.0,-761.1632292416825,918,100
125999845,-1674.0000000000002,-762.8455245971678,908,100
126099417,-1675.9999999999998,-764.441096973419,900,100
126198429,-1678.0,-766.1242943763733,906,100
126398506,-1680.0,-769.6271139144899,909,100
126494507,-1682.0,-771.3551431655885,899,100
126588226,-1684.0,-773.1333031654358,912,100
126598424,-1686.0,-773.3270709991457,915,100
126799480,-1688.0,-777.09589071846,913,100
126894958,-1689.9999999999998,-778.8622347888946,909,100
126999420,-1692.0000000000002,-780.7343969772112,924,100
127094945,-1694.0000000000002,-782.445297241211,919,100
127199411,-1696.0,-784.3761204242708,908,100
127295061,-1698.0,-786.145640230179,918,100
127402746,-1700.0,-788.0854358673095,919,100
127499790,-1702.0,-789.8349226474761,922,100
127598914,-1704.0,-791.7678234748842,910,100
127799858,-1705.9999999999998,-795.8497702517103,908,100
127897881,-1707.9999999999998,-797.9185030937197,910,100
127998334,-1710.0000000000002,-800.028028011322,908,100
128092688,-1712.0,-802.0094552040096,919,100
128198502,-1714.0,-804.1807917594911,914,100
128293885,-1716.0,-806.1361564636231,914,100
128399261,-1718.0,-808.3986252307888,912,100
128598330,-1720.0,-812.6279378890987,901,100
128692731,-1722.0,-814.6103564262386,909,100
128789368,-1724.0000000000002,-816.6397286415096,909,100
128799287,-1725.9999999999998,-816.8480351448059,919,100
128999360,-1728.0,-821.0495687446592,918,100
129095512,-1730.0,-823.0687571487422,904,100
129189904,-1732.0,-824.9950678298719,910,100
129200459,-1734.0,-825.2103587155312,912,100
129399343,-1736.0,-829.2775366306305,917,100
129599557,-1738.0,-833.4327143669126,910,100
129694928,-1739.9999999999998,-835.4355005264277,903,100
129793621,-1742.0000000000002,-837.6036623001095,906,100
129799695,-1744.0000000000002,-837.7372918395995,906,100
130000004,-1746.0,-842.0528498050553,899,100
130097876,-1748.0,-844.1179745674128,902,100
130199776,-1750.0,-846.2069207668305,894,100
130298258,-1752.0,-848.2251750946044,904,100
130398399,-1754.0,-850.2279808044431,891,100
130494507,-1755.9999999999998,-852.1501590728756,903,100
130599351,-1757.9999999999998,-854.2470352172845,905,100
130695160,-1760.0000000000002,-856.163205337524,902,100
130798630,-1762.0,-858.1309848785401,900,100
130895593,-1764.0,-859.9732805252077,911,100
131000381,-1766.0,-861.7574906272887,907,100
131199399,-1768.0,-864.979288680043,907,100
131295791,-1770.0,-866.4659338519344,907,100
131400231,-1772.0,-867.9823581695558,899,100
131495889,-1774.0000000000002,-869.3694035530092,904,100
131599373,-1775.9999999999998,-870.8192260742186,910,100
131799441,-1778.0,-873.6709073047637,909,100
131896091,-1780.0,-875.0723271827698,906,100
131994045,-1782.0,-876.5479266794482,909,100
131999999,-1784.0,-876.6376851642548,913,100
132198399,-1786.0,-879.5702860832215,907,100
132293920,-1788.0,-880.9553401947022,905,100
132398343,-1789.9999999999998,-882.5708203792569,911,100
132493825,-1792.0000000000002,-884.0507967948909,903,100
132598373,-1794.0000000000002,-885.620599365234,904,100
132695100,-1796.0,-887.071502780914,912,100
132799394,-1798.0,-888.738314819336,910,100
132999557,-1800.0,-891.9922041454313,901,100
133094799,-1802.0,-893.5636975326535,906,100
133190732,-1804.0,-895.1855301358805,910,100
133200214,-1805.9999999999998,-895.3459157611595,904,100
133399377,-1807.9999999999998,-898.824796485901,910,100
133498194,-1810.0000000000002,-900.6032084941864,913,100
133599609,-1812.0,-902.2765538692472,909,100
133697344,-1814.0,-903.8891880512233,911,100
133799579,-1816.0,-905.5760581970216,902,100
133998999,-1818.0,-908.8664976081847,905,100
134096512,-1820.0,-910.475449653625,910,100
134191041,-1822.0,-911.9961484056021,909,100
134198605,-1823.9999999999998,-912.1177693889368,915,100
134398570,-1826.0000000000002,-915.3759165763853,910,100
134494452,-1828.0,-916.9579607009885,912,100
134599278,-1830.0,-918.7898790836329,916,100
134693748,-1832.0,-920.4430961608883,908,100
134798540,-1834.0,-922.2769615650177,909,100
134894070,-1836.0,-923.94872879982,913,100
134999321,-1838.0,-925.7906301021574,911,100
135199377,-1839.9999999999998,-929.3427964859004,912,100
135293812,-1842.0000000000002,-931.0426303558346,904,100
135399557,-1844.0000000000002,-932.9878803974361,904,100
135495229,-1846.0,-934.7489916141948,906,100
135599377,-1848.0,-936.6754852771758,921,100
135694653,-1850.0,-938.4380978584286,906,100
135800386,-1852.0,-940.3941427230835,915,100
135896816,-1854.0,-942.178112125397,910,100
136001265,-1855.9999999999998,-944.0587841339108,904,100
136198338,-1857.9999999999998,-947.6151771430393,909,100
136292134,-1860.0000000000002,-949.3119851577223,912,100
136387857,-1862.0,-951.0354333877564,898,100
136399553,-1864.0,-951.2459623336788,916,100
136598390,-1866.0,-954.7743330001825,905,100
136694881,-1868.0,-956.4629230499262,913,100
136798690,-1870.0,-958.2287446975707,911,100
136894924,-1872.0,-959.8647119522095,908,100
136998368,-1873.9999999999998,-961.6739574909208,913,100
137199338,-1876.0000000000002,-965.2421012573238,914,100
137293795,-1878.0,-966.9423213653561,907,100
137389479,-1880.0,-968.7483721149499,904,100
137400398,-1882.0,-968.9548063553389,913,100
137599343,-1884.0,-972.6748501300809,907,100
137695937,-1886.0,-974.461836481094,909,100
137791672,-1888.0,-976.0924351692197,912,100
137800604,-1889.9999999999998,-976.2442843437195,916,100
137999746,-1892.0000000000002,-979.8331850585934,914,100
138098027,-1894.0000000000002,-981.700502230773,909,100
138199360,-1896.0,-983.584589309309,908,100
138398562,-1898.0,-987.2788991928098,919,100
138493735,-1900.0,-989.0396063327785,921,100
138589458,-1902.0,-990.8567049026485,902,100
138599321,-1904.0,-991.044112682342,912,100
138798506,-1905.9999999999998,-994.7778670787812,916,100
138894211,-1907.9999999999998,-996.5484189987185,904,100
138998343,-1910.0000000000002,-998.626865005493,910,100
139093735,-1912.0,-1000.5347095489498,922,100
139198343,-1914.0,-1002.6268650054931,905,100
139293885,-1916.0,-1004.5377136230469,912,100
139400326,-1918.0,-1006.5631942214964,914,100
139494096,-1920.0,-1008.3448247375484,908,100
139599381,-1922.0,-1010.2846414632461,918,100
139799536,-1923.9999999999998,-1014.1307273864745,908,100
139896203,-1926.0000000000002,-1016.0640636444093,909,100
139999553,-1928.0,-1018.1818474769589,902,100
140097765,-1930.0,-1020.1951886653897,910,100
140207804,-1932.0,-1022.5607975006101,911,100
140208804,-1934.0,-1022.5822975006101,919,100
140303614,-1936.0,-1024.615677476049,907,100
140401165,-1938.0,-1026.6255195004255,917,100
140402165,-1939.9999999999998,-1026.646122515501,917,100
140495984,-1942.0000000000002,-1028.5790723120142,909,100
140598592,-1944.0000000000002,-1030.6826392650598,908,100
140798562,-1946.0,-1034.7312423706055,903,100
140894490,-1948.0,-1036.6498157501223,913,100
141001789,-1950.0,-1038.743392372131,913,100
141109502,-1952.0,-1040.8500514984125,909,100
141198729,-1954.0,-1042.634589767456,909,100
141401639,-1955.9999999999998,-1046.7451040344238,909,100
141501619,-1957.9999999999998,-1048.7896243024227,906,100
141599605,-1960.0000000000002,-1050.6908439408483,913,100
141698409,-1962.0,-1052.6077715873714,910,100
141800635,-1964.0,-1054.5500650405884,904,100
141999540,-1966.0,-1058.4308132171627,910,100
142095156,-1968.0,-1060.3431209564205,908,100
142199832,-1970.0,-1062.3857320480347,908,100
142398566,-1972.0,-1066.3214353781846,909,100
142494829,-1973.9999999999998,-1068.2563782658403,901,100
142599407,-1976.0000000000002,-1070.245743465423,903,100
142798510,-1978.0,-1074.0287017822266,901,100
142896636,-1980.0,-1075.8930945396426,906,100
142992917,-1982.0,-1077.7224254608154,903,100
143001441,-1984.0,-1077.8843930244443,898,100
143199536,-1986.0,-1081.5969214916229,907,100
143399742,-1988.0,-1085.2493612289427,907,100
143498529,-1989.9999999999998,-1087.0267596244807,911,100
143593749,-1992.0000000000002,-1088.6931195259092,913,100
143600373,-1994.0000000000002,-1088.8090313243863,909,100
143799497,-1996.0,-1092.182798806945,903,100
143897228,-2000.0,-1093.787339475262,905,100
144000510,-2000.0,-1095.3889134883877,901,100
144095336,-2000.0,-1096.8587125301356,898,100
144199377,-2000.0,-1098.4713525295253,899,100
144295267,-2000.0,-1099.9576482295986,899,100
144399304,-2000.0,-1101.6208728637696,904,100
144598360,-2000.0,-1104.8138358418064,903,100
144692868,-2000.0,-1106.333565226032,889,100
144798785,-2000.0,-1107.977671813965,892,100
144895121,-2000.0,-1109.4708854675296,890,100
144998407,-2000.0,-1110.9704105377195,880,100
145095383,-2000.0,-1112.3765596866606,886,100
145198399,-2000.0,-1113.9209856033326,883,100
145294035,-2000.0,-1115.3555382728578,883,100
145399356,-2000.0,-1116.8841627597808,875,100
145599399,-2000.0,-1119.5287884826657,886,100
145695014,-2000.0,-1120.6761731262204,876,100
145791908,-2000.0,-1121.5027103253265,884,100
145801081,-2000.0,-1121.5802897856604,877,100
146000373,-2000.0,-1123.1166125297545,879,100
146098885,-2000.0,-1123.8048696517942,876,100
146199733,-2000.0,-1124.3595357894897,870,100
146295477,-2000.0,-1124.8861285209655,866,100
146399162,-2000.0,-1125.3046517333985,869,100
146494031,-2000.0,-1125.684126373291,879,100
146598360,-2000.0,-1126.0025942203386,868,100
146798506,-2000.0,-1126.4015063285829,874,100
146894782,-2000.0,-1126.497782611847,870,100
146998429,-2000.0,-1126.5,876,100
147094173,-2000.0,-1126.5,871,100
147198364,-2000.0,-1126.1959058761597,875,100
147293409,-2000.0,-1125.9107720375061,859,100
147398364,-2000.0,-1125.3424941062929,877,100
147599480,-2000.0,-1124.1338762340547,871,100
147696095,-2000.0,-1123.505876689911,876,100
147790608,-2000.0,-1122.8945728188132,875,100
147799377,-2000.0,-1122.8378564312684,877,100
148000742,-2000.0,-1121.4294328212738,886,100
148099095,-2000.0,-1120.6912345886233,884,100
148199437,-2000.0,-1119.8884986877445,881,100
148294992,-2000.0,-1119.1240562438968,880,100
148398600,-2000.0,-1118.3454944324494,885,100
148494160,-2000.0,-1117.6287974548338,874,100
148599283,-2000.0,-1116.7347675189303,892,100
148798746,-2000.0,-1115.035153436661,887,100
148893181,-2000.0,-1114.2324541091918,888,100
148989616,-2000.0,-1113.3664475440978,887,100
148999287,-2000.0,-1113.279413509369,887,100
149198338,-2000.0,-1111.5892883300783,897,100
149293932,-2000.0,-1110.8245368957519,892,100
149398377,-2000.0,-1110.1917345046998,883,100
149494104,-2000.0,-1109.6173727035523,891,100
149598360,-2000.0,-1109.2452385425568,891,100
149799471,-2000.0,-1108.6438200092316,897,100
149894585,-2000.0,-1108.4060368156433,886,100
149990385,-2000.0,-1108.2141588125655,888,100
150001785,-2000.0,-1108.1914723714192,891,100
150199510,-2000.0,-1107.898489379883,887,100
150296576,-2000.0,-1107.8014234542848,895,100
150391136,-2000.0,-1107.753431892395,890,100
150400394,-2000.0,-1107.7488026618958,893,100
150598373,-2000.0,-1107.5996267089845,889,100
150695319,-2000.0,-1107.5026809463502,884,100
150799145,-2000.0,-1107.5508270186995,895,100
150893666,-2000.0,-1107.5983250316065,896,100
150998360,-2000.0,-1107.7013604164124,894,100
151096803,-2000.0,-1107.7998039245606,893,100
151199347,-2000.0,-1107.9023474693297,890,100
151398574,-2000.0,-1108.2539374828339,889,100
151493701,-2000.0,-1108.4917528629303,886,100
151598377,-2000.0,-1108.80413274765,885,100
151695919,-2000.0,-1109.096759605408,904,100
151799399,-2000.0,-1109.4071971206665,889,100
151999459,-2000.0,-1110.0568228119048,878,100
152093967,-2000.0,-1110.3859557460196,888,100
152190968,-2000.0,-1110.7253909587862,887,100
152200579,-2000.0,-1110.7590272426605,881,100
152399549,-2000.0,-1111.404647731781,885,100
152502022,-2000.0,-1111.710056257248,878,100
152597740,-2000.0,-1111.9493522167206,890,100
152600643,-2000.0,-1111.9566087818146,883,100
152798343,-2000.0,-1112.5025424631397,887,100
152998480,-2000.0,-1113.1551820278166,893,100
153093525,-2000.0,-1113.4878381729125,889,100
153189488,-2000.0,-1113.8237086772917,888,100
153198334,-2000.0,-1113.8546713352205,888,100
153398326,-2000.0,-1114.402652168274,888,100
153494701,-2000.0,-1114.5954021453856,869,100
153590638,-2000.0,-1114.6468191623687,890,100
153599278,-2000.0,-1114.6511394023896,884,100
153798493,-2000.0,-1114.9029869079588,884,100
153894623,-2000.0,-1115.0952476501463,875,100
154000484,-2000.0,-1115.3069695968627,890,100
154098696,-2000.0,-1115.50337624621,878,100
154199497,-2000.0,-1115.703975612963,884,100
154399544,-2000.0,-1116.0015449523926,868,100
154496177,-2000.0,-1116.098177433014,892,100
154599467,-2000.0,-1116.201467704773,895,100
154695126,-2000.0,-1116.2971260070801,882,100
154798703,-2000.0,-1116.3,881,100
154894585,-2000.0,-1116.3,892,100
155003154,-2000.0,-1116.141476290909,879,100
155099468,-2000.0,-1115.9975310325622,886,100
155198733,-2000.0,-1115.8982662200926,878,100
155295567,-2000.0,-1115.8014320373536,887,100
155399347,-2000.0,-1115.6464787960053,883,100
155598429,-2000.0,-1115.3478563785552,882,100
155695949,-2000.0,-1115.2015751361848,877,100
155798471,-2000.0,-1115.0985280036928,892,100
155894387,-2000.0,-1115.0026122093202,882,100
155999356,-2000.0,-1114.948821937561,891,100
156200459,-2000.0,-1114.8485278362066,890,100
156297572,-2000.0,-1114.8002128449245,896,100
156394054,-2000.0,-1114.6078910827637,889,100
156400347,-2000.0,-1114.5953050613405,889,100
156599334,-2000.0,-1114.1973306655884,881,100
156696868,-2000.0,-1114.0022632598877,891,100
156791406,-2000.0,-1113.813186836243,884,100
156799270,-2000.0,-1113.7974595565797,883,100
156998351,-2000.0,-1113.6000000000001,885,100
157198489,-2000.0,-1113.6507445812226,886,100
157293555,-2000.0,-1113.698277616501,886,100
157389179,-2000.0,-1113.7921792030336,888,100
157398386,-2000.0,-1113.8013861656189,887,100
157494143,-2000.0,-1113.8971431732177,889,100
157598364,-2000.0,-1113.9506823539732,888,100
157798489,-2000.0,-1114.0,883,100
157893924,-2000.0,-1114.0,884,100
157999347,-2000.0,-1114.0,892,100
158095486,-2000.0,-1114.0,892,100
158200192,-2000.0,-1114.0,884,100
158296327,-2000.0,-1114.0,885,100
158400321,-2000.0,-1114.0,884,100
158599343,-2000.0,-1114.0506716251373,885,100
158695868,-2000.0,-1114.0989342212677,883,100
158791432,-2000.0,-1114.1467161655426,893,100
158800291,-2000.0,-1114.151145839691,888,100
158998360,-2000.0,-1114.2501802082063,883,100
159094336,-2000.0,-1114.2981681461333,882,100
159198489,-2000.0,-1114.4009941331105,887,100
159294057,-2000.0,-1114.4970425553058,889,100
159398381,-2000.0,-1114.6520728111266,886,100
159494005,-2000.0,-1114.7955087661742,879,100
159599304,-2000.0,-1114.9023045539857,890,100
159798570,-2000.0,-1115.0,887,100
159893173,-2000.0,-1115.0,892,100
159998961,-2000.0,-1115.1019612312318,879,100
160094636,-2000.0,-1115.1976366996767,890,100
160200308,-2000.0,-1115.25165442276,875,100
160399746,-2000.0,-1115.4022354771248,880,100
160495366,-2000.0,-1115.4973794358286,885,100
160591007,-2000.0,-1115.5,881,100
160599394,-2000.0,-1115.5,885,100
160799502,-2000.0,-1115.5,882,100
160895696,-2000.0,-1115.5,880,100
160990046,-2000.0,-1115.3619307518004,881,100
160999321,-2000.0,-1115.348017419815,894,100
161198330,-2000.0,-1115.0991654515867,885,100
161293859,-2000.0,-1115.0031558472908,885,100
161398360,-2000.0,-1114.8986395835877,886,100
161494147,-2000.0,-1114.802852535248,874,100
161598356,-2000.0,-1114.749321937561,886,100
161695194,-2000.0,-1114.7009027004242,884,100
161799308,-2000.0,-1114.49538230896,881,100
161998411,-2000.0,-1114.0971761703493,887,100
162093250,-2000.0,-1113.907498931885,884,100
162200622,-2000.0,-1113.7445668087005,891,100
162298898,-2000.0,-1113.59811117827,881,100
162399463,-2000.0,-1113.4980463549866,891,100
162502018,-2000.0,-1113.4,875,100
162606740,-2000.0,-1113.4,896,100
162607740,-2000.0,-1113.4,887,100
162701546,-2000.0,-1113.398226928711,886,100
162800324,-2000.0,-1113.3488378047944,886,100
162800501,-2000.0,-1113.3487490177154,891,100
162998592,-2000.0,-1113.1491117610933,883,100
163094872,-2000.0,-1113.0046908988954,883,100
163198373,-2000.0,-1112.8991223205874,890,100
163401244,-2000.0,-1112.7478778362274,888,100
163501674,-2000.0,-1112.6929877758027,885,100
163598656,-2000.0,-1112.5475152015688,882,100
163697932,-2000.0,-1112.4,893,100
163798896,-2000.0,-1112.4,884,100
163998806,-2000.0,-1112.5018067359924,887,100
164095731,-2000.0,-1112.5987310409546,880,100
164199265,-2000.0,-1112.651132965088,883,100
164399587,-2000.0,-1112.7,900,100
164495460,-2000.0,-1112.7,882,100
164599390,-2000.0,-1112.7,884,100
164799489,-2000.0,-1112.7,882,100
164894692,-2000.0,-1112.7,890,100
164990265,-2000.0,-1112.7922650337218,888,100
165000566,-2000.0,-1112.8025663375854,884,100
165198351,-2000.0,-1112.8999999999999,898,100
165294683,-2000.0,-1112.8999999999999,882,100
165389016,-2000.0,-1112.8542632539068,890,100
165399261,-2000.0,-1112.8491147544516,882,100
165598403,-2000.0,-1112.6985966682435,875,100
165798502,-2000.0,-1112.6507510185243,885,100
165892782,-2000.0,-1112.6978913784028,899,100
165997577,-2000.0,-1112.8508666038513,888,100
165998351,-1998.0,-1112.8520277500152,884,100
166198326,-1996.0,-1113.1519891262055,879,100
166294323,-1994.0000000000002,-1113.2959851264955,879,100
166390256,-1992.0000000000002,-1113.346628189087,878,100
166399480,-1989.9999999999998,-1113.3512402896881,879,100
166495271,-1988.0,-1113.3991359596253,882,100
166600295,-1986.0,-1113.5541730909206,874,100
166799956,-1984.0,-1113.8529354095458,873,100
166895877,-1982.0,-1113.9968155384065,871,100
167000493,-1980.0,-1114.0512466907503,866,100
167095722,-1978.0,-1114.0988612651824,865,100
167198755,-1976.0000000000002,-1113.9992447624206,859,100
167398605,-1973.9999999999998,-1113.697778826383,865,100
167494915,-1972.0,-1113.504189649419,863,100
167598377,-1970.0,-1113.19586725235,856,100
167695889,-1968.0,-1112.9033305168152,856,100
167798411,-1966.0,-1112.4943523406982,859,100
167894177,-1964.0,-1112.1112899780273,843,100
167998347,-1962.0,-1111.5425885200502,847,100
168198527,-1960.0000000000002,-1110.2385416030884,839,100
168294829,-1957.9999999999998,-1109.516276359558,844,100
168390222,-1955.9999999999998,-1108.4745574951173,843,100
168398532,-1954.0,-1108.3831471443177,847,100
168494173,-1952.0,-1107.3310946464542,838,100
168601823,-1950.0,-1105.727643642426,842,100
168800956,-1948.0,-1102.5932454635847,850,100
168896645,-1946.0,-1101.0222428165264,847,100
169000553,-1944.0000000000002,-1099.0514842033388,841,100
169099589,-1942.0000000000002,-1097.165832138062,838,100
169199772,-1939.9999999999998,-1095.0118933200843,848,100
169399939,-1938.0,-1090.5044170246124,844,100
169498284,-1936.0,-1088.1929946266825,853,100
169599695,-1934.0,-1085.6959502023672,853,100
169698868,-1932.0,-1083.2486258029944,857,100
169799931,-1930.0,-1080.4693942546844,840,100
169895632,-1928.0,-1077.8376107692716,855,100
170000716,-1926.0000000000002,-1074.844080638886,851,100
170097803,-1923.9999999999998,-1072.0770902156837,848,100
170199570,-1922.0,-1069.1767370700836,850,100
170400158,-1920.0,-1063.4599807739262,850,100
170499456,-1918.0,-1060.6312294006354,859,100
170600574,-1916.0,-1057.7999022216804,857,100
170699769,-1914.0,-1055.0228412685115,862,100
170800682,-1912.0,-1052.2113414403811,863,100
170899254,-1910.0000000000002,-1049.4648750305175,861,100
171000145,-1907.9999999999998,-1046.639918518067,859,100
171199351,-1905.9999999999998,-1041.1128245830544,871,100
171293812,-1904.0,-1038.515148067475,867,100
171398519,-1902.0,-1035.7865007171633,869,100
171493443,-1900.0,-1033.318465019226,870,100
171598368,-1898.0,-1030.6781658421814,871,100
171695786,-1896.0,-1028.2304816356263,853,100
171798643,-1894.0000000000002,-1025.7605522155761,879,100
171894447,-1892.0000000000002,-1023.4612510681151,860,100
171998635,-1889.9999999999998,-1021.0623932838442,868,100
172198480,-1888.0,-1016.567427253723,875,100
172294568,-1886.0,-1014.4535032272337,870,100
172389788,-1884.0,-1012.4514393806459,870,100
172400184,-1882.0,-1012.2331293106082,870,100
172599446,-1880.0,-1008.2022981815344,868,100
172696623,-1878.0,-1006.3073368244176,871,100
172799639,-1876.0000000000002,-1004.4616829943301,868,100
172896426,-1873.9999999999998,-1002.728184919215,878,100
172999394,-1872.0,-1000.9762892723087,876,100
173095284,-1870.0,-999.3461585044865,874,100
173200570,-1868.0,-997.6588699340825,872,100
173398394,-1866.0,-994.54388139534,866,100
173493520,-1864.0,-993.0694260387421,866,100
173598750,-1862.0,-991.5317701330139,872,100
173695649,-1860.0000000000002,-990.1196806270276,866,100
173798463,-1857.9999999999998,-988.7809756278992,871,100
173894816,-1855.9999999999998,-987.5283797264098,868,100
173998334,-1854.0,-986.1826493263246,874,100
174092928,-1852.0,-984.9529273033145,867,100
174198347,-1850.0,-983.5824819564821,874,100
174398592,-1848.0,-980.9793019294741,867,100
174495670,-1846.0,-979.7172775268558,875,100
