TimeUS,terrain_z,sub_z,rf
84356000,-16.0,-9.586224555969238,6.318775444030762
84356000,-16.0,-9.586224555969238,6.318775444030762
84606000,-16.0,-9.526918411254883,6.378081588745117
84606000,-16.0,-9.526918411254883,6.378081588745117
84606000,-16.0,-9.526918411254883,6.378081588745117
84856000,-16.0,-9.50761604309082,6.39738395690918
84856000,-16.0,-9.50761604309082,6.39738395690918
85106000,-16.0,-9.499601364135742,6.405398635864258
85106000,-16.0,-9.499601364135742,6.405398635864258
85106000,-16.0,-9.499601364135742,6.405398635864258
85356000,-16.0,-9.491597175598145,6.413402824401856
85356000,-16.0,-9.491597175598145,6.413402824401856
85606000,-16.0,-9.47336196899414,6.43163803100586
85606000,-16.0,-9.47336196899414,6.43163803100586
85856000,-16.0,-9.44921588897705,6.4557841110229495
