timestamp,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
1680025154.25997996,81334118,0.0,0.0,0.5,0.5,0.0,-0.3045351505279541,-0.16912108659744263,0.0,9.88,0.0,0,1
1680025154.35994601,81434084,0.0,0.0,0.5,0.5,0.0,-0.29560643434524536,-0.18057477474212646,0.0,9.89,0.0,0,1
1680025154.45991302,81534051,0.0,0.0,0.5,0.5,0.0,-0.28008610010147095,-0.20518454909324646,0.0,9.89,0.0,0,3
1680025154.55987906,81634017,0.0,0.0,0.5,0.5,0.0,-0.2613352835178375,-0.47616150975227356,0.0,9.88,0.0,0,4
1680025154.65984511,81733983,0.0,0.0,0.5,0.5,0.0,-0.2416452169418335,-0.4600721597671509,0.0,9.89,0.0,0,6
1680025154.75981212,81833950,0.0,0.0,0.5,0.5,0.0,-0.2310207039117813,-0.4125617742538452,0.0,9.88,0.0,0,6
1680025154.85977817,81933916,0.0,0.0,0.5,0.5,0.0,-0.23468250036239624,-0.20955635607242584,0.0,9.89,0.0,0,3
1680025154.95974517,82033883,0.0,0.0,0.5,0.5,0.0,-0.2494547963142395,-0.3873361647129059,0.0,9.89,0.0,0,2
1680025155.05971098,82133849,0.0,0.0,0.5,0.5,0.0,-0.26137450337409973,-0.2490413784980774,0.0,9.870000000000001,0.0,0,2
1680025155.15967703,82233815,0.0,0.0,0.5,0.5,0.0,-0.270589143037796,-0.09646803140640259,0.0,9.870000000000001,0.0,0,0
1680025155.25964403,82333782,0.0,0.0,0.5,0.5,0.0,-0.28158143162727356,-0.39528021216392517,0.0,9.870000000000001,0.0,0,0
1680025155.35961008,82433748,0.0,0.0,0.5,0.5,0.0,-0.2817578911781311,-0.2166944295167923,0.0,9.86,0.0,0,0
1680025155.45957708,82533715,0.0,0.0,0.5,0.5,0.0,-0.2789228558540344,-0.39820313453674316,0.0,9.870000000000001,0.0,0,1
1680025155.55954313,82633681,0.0,0.0,0.5,0.5,0.0,-0.2778198719024658,-0.4366426169872284,0.0,9.88,0.0,0,0
1680025155.65950918,82733647,0.0,0.0,0.5,0.5,0.0,-0.27979427576065063,-0.346182644367218,0.0,9.88,0.0,0,0
1680025155.75947618,82833614,0.0,0.0,0.5,0.5,0.0,-0.2888168692588806,-0.08413504809141159,0.0,9.9,0.0,0,0
1680025155.85944200,82933580,0.0,0.0,0.5,0.5,0.0,-0.30093032121658325,-0.28142300248146057,0.0,9.89,0.0,0,0
1680025155.95940900,83033547,0.0,0.0,0.5,0.5,0.0,-0.3040522336959839,-0.12386918067932129,0.0,9.89,0.0,0,0
1680025156.05937505,83133513,0.0,0.0,0.5,0.5,0.0,-0.3003893494606018,-0.49220263957977295,0.0,9.89,0.0,0,-1
1680025156.15934110,83233479,0.0,0.0,0.5,0.5,0.0,-0.2925589680671692,-0.32447266578674316,0.0,9.9,0.0,0,0
1680025156.25930810,83333446,0.0,0.0,0.5,0.5,0.0,-0.2879551947116852,-0.11725685745477676,0.0,9.9,0.0,0,0
1680025156.36027408,83434412,0.0,0.0,0.5,0.5,0.0,-0.29087600111961365,-0.3682537376880646,0.0,9.870000000000001,0.0,0,0
1680025156.46024013,83534378,0.0,0.0,0.5,0.5,0.0,-0.2878097593784332,-0.29744261503219604,0.0,9.88,0.0,0,1
1680025156.56020713,83634345,0.0,0.0,0.5,0.5,0.0,-0.2841944098472595,-0.15815488994121552,0.0,9.86,0.0,0,0
1680025156.66017318,83734311,0.0,0.0,0.5,0.5,0.0,-0.28448185324668884,-0.4236491620540619,0.0,9.85,0.0,0,0
1680025156.76013899,83834277,0.0,0.0,0.5,0.5,0.0,-0.2803160846233368,-0.13844627141952515,0.0,9.83,0.0,0,1
1680025156.86010599,83934244,0.0,0.0,0.5,0.5,0.0,-0.2783862352371216,-0.3713436722755432,0.0,9.83,0.0,0,0
1680025156.96007204,84034210,0.0,0.0,0.5,0.5,0.0,-0.27690014243125916,-0.36524274945259094,0.0,9.82,0.0,0,0
1680025157.06003904,84134177,0.0,0.0,0.5,0.5,0.0,-0.2745746076107025,-0.27532684803009033,0.0,9.870000000000001,0.0,0,0
1680025157.16000509,84234143,0.0,0.0,0.5,0.5,0.0,-0.27870771288871765,-0.16713847219944,0.0,9.88,0.0,0,0
1680025157.25997114,84334109,0.0,0.0,0.5,0.5,0.0,-0.28398019075393677,-0.2998899817466736,0.0,9.89,0.0,0,0
1680025157.35993814,84434076,0.0,0.0,0.5,0.5,0.0,-0.2838743031024933,-0.2157326191663742,0.0,9.89,0.0,0,0
1680025157.45990396,84534042,0.0,0.0,0.5,0.5,0.0,-0.28087493777275085,-0.2504296898841858,0.0,9.89,0.0,0,0
1680025157.55987096,84634009,0.0,0.0,0.5,0.5,0.0,-0.2767202854156494,-0.44756218791007996,0.0,9.9,0.0,0,1
1680025157.65983701,84733975,0.0,0.0,0.5,0.5,0.0,-0.2704157531261444,-0.3245834708213806,0.0,9.9,0.0,0,1
1680025157.75980306,84833941,0.0,0.0,0.5,0.5,0.0,-0.269756942987442,-0.34501075744628906,0.0,9.9,0.0,0,2
1680025157.85977006,84933908,0.0,0.0,0.5,0.5,0.0,-0.276349276304245,-0.3548309803009033,0.0,9.88,0.0,0,0
1680025157.95973611,85033874,0.0,0.0,0.5,0.5,0.0,-0.2849998474121094,-0.10136917978525162,0.0,9.89,0.0,0,-1
1680025158.05970311,85133841,0.0,0.0,0.5,0.5,0.0,-0.29521963000297546,-0.14911949634552002,0.0,9.88,0.0,0,-1
