,TimeUS,timestamp,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,terrain_z,sub_z,rf
36,39170992,1685905060.1594088,0.0,0.0,0.25,0.5,0.0,-1.5201321840286257,-1.379895567893982,0.0,0.0,0.0,0,-62,,,
37,39270952,1685905060.259369,0.0,0.0,0.25,0.5,0.0,-1.591647744178772,-1.5895823240280151,0.0,0.0,0.0,0,-63,,,
38,39370912,1685905060.3593287,0.0,0.0,0.25,0.5,0.0,-1.660392165184021,-1.636306643486023,0.0,0.0,0.0,0,-63,,,
39,39470872,1685905060.4592888,0.0,0.0,0.25,0.5,0.0,-1.724483847618103,-1.7297807931900024,0.0,0.0,0.0,0,-63,,,
40,39570832,1685905060.5592487,0.0,0.0,0.25,0.5,0.0,-1.790054202079773,-1.8768614530563357,0.0,0.0,0.0,0,-64,,,
41,39670792,1685905060.659209,0.0,0.0,0.25,0.5,0.0,-1.8565683364868164,-1.9364054203033447,0.0,0.0,0.0,0,-64,,,
42,39771585,1685905060.760002,0.0,0.0,0.25,0.5,0.0,-1.9284900426864624,-2.055882453918457,0.0,0.0,0.0,0,-64,,,
43,39871545,1685905060.859962,0.0,0.0,0.25,0.5,0.0,-2.004549264907837,-1.7977160215377808,0.0,0.0,0.0,0,-65,,,
44,39971505,1685905060.9599218,0.0,0.0,0.25,0.5,0.0,-2.0856146812438965,-1.8881441354751587,0.0,0.0,0.0,0,-67,,,
45,40071465,1685905061.059882,0.0,0.0,0.25,0.5,0.0,-2.1614139080047607,-1.8878483772277832,0.0,0.0,0.0,0,-67,,,
46,40171425,1685905061.159842,0.0,0.0,0.25,0.5,0.0,-2.2241787910461426,-2.278639078140259,0.0,0.0,0.0,0,-67,,,
47,40271385,1685905061.2598019,0.0,0.0,0.25,0.5,0.0,-2.277089357376098,-2.0070455074310303,0.0,0.0,0.0,0,-66,,,
48,40371345,1685905061.359762,0.0,0.0,0.25,0.5,0.0,-2.330883502960205,-2.3628993034362797,0.0,0.0,0.0,0,-65,,,
49,40471305,1685905061.4597218,0.0,0.0,0.25,0.5,0.0,-2.384262800216675,-2.161331415176392,0.0,0.0,0.0,0,-64,,,
50,40571265,1685905061.559682,0.0,0.0,0.25,0.5,0.0,-2.4379467964172363,-2.1730141639709477,0.0,0.0,0.0,0,-63,,,
51,40671225,1685905061.659642,0.0,0.0,0.25,0.5,0.0,-2.491447925567627,-2.6348111629486084,0.0,0.0,0.0,0,-62,,,
52,40771185,1685905061.7596018,0.0,0.0,0.25,0.5,0.0,-2.536428928375244,-2.3613393306732178,0.0,0.0,0.0,0,-61,,,
