TimeUS,terrain_z,sub_z,rf
86082000,-16.0,-6.53910042090466,9.36589957909534
86185000,-16.0,-6.501341090543377,9.403658909456622
86285000,-16.0,-6.470530970417509,9.43446902958249
86389000,-16.0,-6.438790396916483,9.466209603083517
86489000,-16.0,-6.407090558766795,9.497909441233205
86589000,-16.0,-6.369078615692491,9.535921384307509
86692000,-16.0,-6.331373629643037,9.573626370356962
86793000,-16.0,-6.304279941640056,9.600720058359943
86896000,-16.0,-6.276365414421206,9.628634585578792
86996000,-16.0,-6.245098620210971,9.659901379789028
87097000,-16.0,-6.182987687720156,9.722012312279842
87200000,-16.0,-6.122452974881212,9.782547025118786
87300000,-16.0,-6.08712610740062,9.817873892599378
87403000,-16.0,-6.050798717870988,9.854201282129011
87504000,-16.0,-6.016143676040948,9.888856323959052
87604000,-16.0,-5.986244743387592,9.918755256612409
87708000,-16.0,-5.957773259130708,9.947226740869292
87809000,-16.0,-5.947447377178134,9.957552622821865
87912000,-16.0,-5.936814543313685,9.968185456686316
88012000,-16.0,-5.929845099422041,9.975154900577959
88118000,-16.0,-5.945320571469192,9.959679428530807
88218000,-16.0,-5.958990811532195,9.946009188467803
88319000,-16.0,-5.967231939150426,9.937768060849573
88422000,-16.0,-5.97572349317694,9.92927650682306
88523000,-16.0,-5.985794293015826,9.919205706984174
88626000,-16.0,-6.006687946478604,9.898312053521396
88726000,-16.0,-6.027861318422737,9.877138681577263
88827000,-16.0,-6.053791792338199,9.8512082076618
88930000,-16.0,-6.082366252762854,9.822633747237147
89030000,-16.0,-6.122592949824701,9.7824070501753
89134000,-16.0,-6.164049014241468,9.740950985758532
89234000,-16.0,-6.205895601975551,9.699104398024447
89334000,-16.0,-6.259011447290005,9.645988552709994
89438000,-16.0,-6.310283196406668,9.59471680359333
89538000,-16.0,-6.3360961228426405,9.568903877157359
89641000,-16.0,-6.362668020281522,9.542331979718478
89742000,-16.0,-6.389915171153565,9.515084828846435
89842000,-16.0,-6.427444381149123,9.477555618850877
89946000,-16.0,-6.464500140367277,9.440499859632721
90046000,-16.0,-6.488879569406372,9.416120430593628
90150000,-16.0,-6.513998223245743,9.391001776754257
90250000,-16.0,-6.540916675568547,9.364083324431453
90350000,-16.0,-6.585050096293087,9.319949903706911
90454000,-16.0,-6.62865851665509,9.27634148334491
90554000,-16.0,-6.658550294358408,9.246449705641592
90657000,-16.0,-6.689340800377793,9.215659199622207
90758000,-16.0,-6.71811270249345,9.18688729750655
90861000,-16.0,-6.7401060110717514,9.164893988928247
90962000,-16.0,-6.75824952479601,9.146750475203989
91062000,-16.0,-6.754792657652653,9.150207342347345
91165000,-16.0,-6.751228993441895,9.153771006558104
91266000,-16.0,-6.7457276928654135,9.159272307134586
91369000,-16.0,-6.725682622130168,9.17931737786983
91470000,-16.0,-6.70347078362907,9.201529216370929
91570000,-16.0,-6.662790210812056,9.242209789187944
91674000,-16.0,-6.621876339250348,9.28312366074965
91774000,-16.0,-6.588485241799923,9.316514758200077
91877000,-16.0,-6.554098996287859,9.35090100371214
91978000,-16.0,-6.520080722160971,9.384919277839028
92078000,-16.0,-6.481811573904324,9.423188426095676
92181000,-16.0,-6.4454265818377685,9.45957341816223
92282000,-16.0,-6.4300442671450515,9.474955732854948
92385000,-16.0,-6.414213445722565,9.490786554277435
92485000,-16.0,-6.396425714068206,9.508574285931793
92586000,-16.0,-6.361918234660638,9.54308176533936
92689000,-16.0,-6.3286317621569665,9.576368237843033
92789000,-16.0,-6.311594134677576,9.593405865322422
92893000,-16.0,-6.294066828533942,9.610933171466057
92993000,-16.0,-6.275416764957818,9.629583235042181
93093000,-16.0,-6.245148263520727,9.659851736479272
93197000,-16.0,-6.215429862869992,9.689570137130007
93297000,-16.0,-6.196380483140907,9.708619516859093
93400000,-16.0,-6.176752609478466,9.728247390521533
93501000,-16.0,-6.15569517579741,9.74930482420259
93601000,-16.0,-6.120577393299402,9.784422606700597
93704000,-16.0,-6.087628312903779,9.817371687096221
93805000,-16.0,-6.077741434753628,9.827258565246371
93908000,-16.0,-6.067546942482635,9.837453057517363
94008000,-16.0,-6.059762076692814,9.845237923307186
94113000,-16.0,-6.067020053921206,9.837979946078795
94213000,-16.0,-6.07391938586867,9.831080614131329
94314000,-16.0,-6.080459447348479,9.82454055265152
94417000,-16.0,-6.0871928768471095,9.81780712315289
94517000,-16.0,-6.09356928531975,9.81143071468025
94621000,-16.0,-6.099106773254058,9.805893226745942
94721000,-16.0,-6.104126607689164,9.800873392310836
94822000,-16.0,-6.107077171048853,9.797922828951146
94925000,-16.0,-6.110824078155428,9.794175921844571
95026000,-16.0,-6.118886249969116,9.786113750030884
95129000,-16.0,-6.127200905908359,9.77779909409164
95229000,-16.0,-6.138872494900537,9.766127505099464
95330000,-16.0,-6.173919071457385,9.731080928542616
95433000,-16.0,-6.209475888691441,9.69552411130856
95533000,-16.0,-6.241100555486325,9.663899444513675
95637000,-16.0,-6.273672431328277,9.631327568671724
95737000,-16.0,-6.306914921567717,9.598085078432282
95837000,-16.02,-6.35161884153887,9.57338115846113
95940000,-16.05,-6.395880254044252,9.559119745955748
96041000,-16.08,-6.426980320163121,9.558019679836876
96144000,-16.1,-6.45907415259618,9.54592584740382
96245000,-16.12,-6.492297093517961,9.532702906482038
96345000,-16.15,-6.540078949360947,9.514921050639051
96448000,-16.17,-6.585176175308202,9.489823824691799
96549000,-16.2,-6.600895430541385,9.504104569458613
96652000,-16.23,-6.617085735270444,9.517914264729557
96752000,-16.25,-6.633156909832228,9.521843090167772
96853000,-16.27,-6.651716649054946,9.523283350945052
96956000,-16.3,-6.670772828668023,9.534227171331978
97057000,-16.33,-6.688781340247025,9.546218659752972
97160000,-16.35,-6.70738479646317,9.54761520353683
97261000,-16.38,-6.723512440790723,9.561487559209274
97364000,-16.4,-6.72739384903503,9.577606150964968
97464000,-16.42,-6.729970735136802,9.595029264863198
97565000,-16.45,-6.724724099526894,9.630275900473103
97668000,-16.48,-6.719316868014158,9.665683131985842
97768000,-16.5,-6.713564119769427,9.691435880230573
97872000,-16.52,-6.7041555534639174,9.720844446536082
97972000,-16.55,-6.694725046666499,9.760274953333502
98073000,-16.58,-6.6831748991765405,9.801825100823457
98176000,-16.6,-6.6719778759379045,9.833022124062095
98276000,-16.62,-6.665495627170293,9.859504372829706
98380000,-16.65,-6.658819006300145,9.896180993699852
98480000,-16.67,-6.652902748553396,9.922097251446605
98580000,-16.7,-6.650756040870443,9.954243959129554
98684000,-16.73,-6.650419328771715,9.984580671228285
98784000,-16.75,-6.662863171169816,9.992136828830184
98887000,-16.77,-6.675669474241282,9.999330525758717
98988000,-16.8,-6.690341754715423,10.014658245284577
99088000,-16.83,-6.720852805045024,10.014147194954974
99192000,-16.85,-6.7508488984005455,10.004151101599456
99292000,-16.88,-6.770750642551971,10.014249357448028
99395000,-16.9,-6.79124124297687,10.013758757023128
99496000,-16.92,-6.814131321489328,10.010868678510674
99596000,-16.95,-6.857813445334751,9.997186554665248
99699000,-16.98,-6.901058191326478,9.983941808673523
99799000,-17.0,-6.9309515520120835,9.974048447987917
99903000,-17.03,-6.961726939428438,9.973273060571563
100003000,-17.05,-6.994608317999922,9.960391682000077
100104000,-17.08,-7.0489096942862535,9.936090305713744
100207000,-17.1,-7.103115335843478,9.901884664156523
100307000,-17.12,-7.1450147260635894,9.879985273936411
100410000,-17.15,-7.18816796461446,9.866832035385537
100511000,-17.17,-7.231031473457174,9.843968526542827
100616000,-17.2,-7.283081337487515,9.821918662512482
100716000,-17.23,-7.3284175011723836,9.806582498827616
100817000,-17.25,-7.348778740519527,9.806221259480472
100920000,-17.28,-7.369763184882717,9.815236815117283
101020000,-17.3,-7.393489925046025,9.811510074953974
101125000,-17.33,-7.438794978418913,9.796205021581086
101225000,-17.35,-7.482737755407485,9.772262244592516
101325000,-17.38,-7.528301027301513,9.756698972698485
101429000,-17.4,-7.572947715722493,9.732052284277506
101529000,-17.42,-7.602950376124065,9.722049623875936
101632000,-17.45,-7.633849436096483,9.721150563903516
101733000,-17.48,-7.667573854909526,9.717426145090473
101833000,-17.5,-7.725481843026045,9.679518156973954
101936000,-17.53,-7.781861676393494,9.653138323606507
102037000,-17.55,-7.81449834174417,9.64050165825583
102140000,-17.58,-7.848124464602566,9.636875535397431
102240000,-17.6,-7.881866271004178,9.623133728995823
102341000,-17.62,-7.923471304211928,9.601528695788073
102444000,-17.65,-7.963353601557941,9.591646398442057
102545000,-17.67,-7.98150784219703,9.593492157802972
102649000,-17.7,-8.00044820774943,9.604551792250568
102750000,-17.73,-8.022825776549697,9.612174223450303
102850000,-17.75,-8.071287913726831,9.583712086273168
102953000,-17.78,-8.116840936811666,9.568159063188334
103054000,-17.8,-8.134521878057763,9.570478121942237
103157000,-17.83,-8.152781236962756,9.582218763037242
103258000,-17.85,-8.170278745173512,9.584721254826489
103363000,-17.88,-8.187525949171354,9.597474050828644
103463000,-17.9,-8.201884659373773,9.603115340626225
103564000,-17.92,-8.204460596604182,9.620539403395819
103667000,-17.95,-8.207113569848804,9.647886430151194
103767000,-17.98,-8.212737625417173,9.672262374582827
103871000,-18.0,-8.236526590917382,9.668473409082617
103971000,-18.02,-8.259532616611306,9.665467383388693
104072000,-18.05,-8.282361662579612,9.672638337420388
104175000,-18.08,-8.303899555810178,9.68110044418982
104275000,-18.1,-8.31212888305569,9.69287111694431
104379000,-18.12,-8.320605266349665,9.704394733650336
104479000,-18.15,-8.327374491466179,9.72762550853382
104579000,-18.18,-8.324240608651039,9.76075939134896
104683000,-18.2,-8.322621046854719,9.78237895314528
104783000,-18.23,-8.33211150325355,9.80288849674645
104886000,-18.25,-8.341891638002261,9.813108361997738
104987000,-18.27,-8.35196330551303,9.82303669448697
105087000,-18.3,-8.366059154882883,9.838940845117117
105191000,-18.33,-8.380282396857794,9.854717603142204
105291000,-18.35,-8.392194765538115,9.862805234461886
105394000,-18.38,-8.404468624787539,9.88053137521246
105495000,-18.4,-8.418261360983673,9.886738639016325
105595000,-18.43,-8.444803311741495,9.890196688258504
105699000,-18.45,-8.470639620324988,9.88436037967501
105799000,-18.48,-8.485408908013406,9.899591091986593
105902000,-18.5,-8.500647143861384,9.904352856138615
106003000,-18.53,-8.517440931680232,9.917559068319768
106103000,-18.55,-8.548014923274161,9.906985076725839
106207000,-18.58,-8.577392700127335,9.907607299872662
106307000,-18.6,-8.592180303135102,9.912819696864899
106410000,-18.62,-8.607411849126162,9.917588150873838
106511000,-18.65,-8.6254180559688,9.929581944031199
106614000,-18.68,-8.666302788389357,9.918697211610642
106714000,-18.7,-8.704397881172897,9.900602118827102
106815000,-18.73,-8.732186711020402,9.902813288979598
106918000,-18.75,-8.76082430771379,9.89417569228621
107019000,-18.78,-8.79062111826482,9.89437888173518
107122000,-18.8,-8.83571203794127,9.86928796205873
107222000,-18.83,-8.879774452392681,9.855225547607317
107323000,-18.85,-8.926508674717876,9.828491325282124
107426000,-18.88,-8.972945346448247,9.812054653551751
107527000,-18.9,-9.00701553852369,9.797984461476307
107630000,-18.93,-9.042037977177833,9.792962022822167
107730000,-18.95,-9.078218347148375,9.776781652851623
107831000,-18.98,-9.128974314492886,9.756025685507113
107934000,-19.0,-9.178257597042728,9.72674240295727
108034000,-19.03,-9.205855088388775,9.729144911611225
108138000,-19.05,-9.234319883736847,9.720680116263154
108238000,-19.08,-9.264593907414916,9.720406092585081
108338000,-19.1,-9.313499830592802,9.691500169407199
108442000,-19.12,-9.362160299650585,9.662839700349416
108542000,-19.15,-9.397619132941765,9.657380867058233
108646000,-19.18,-9.434457669661366,9.650542330338633
108746000,-19.2,-9.469299963885664,9.635700036114335
108847000,-19.23,-9.500202823603479,9.634797176396521
108952000,-19.25,-9.529617562237146,9.625382437762854
109052000,-19.28,-9.541110915931016,9.643889084068984
109156000,-19.3,-9.55296679076036,9.65203320923964
109256000,-19.33,-9.568478458791075,9.666521541208922
109362000,-19.35,-9.608363108593174,9.646636891406827
109462000,-19.38,-9.646356053738685,9.638643946261313
109563000,-19.4,-9.685195659424634,9.619804340575364
109666000,-19.43,-9.725212583620975,9.609787416379024
109766000,-19.45,-9.762733012992376,9.592266987007623
109872000,-19.48,-9.795113427056926,9.589886572943074
109972000,-19.5,-9.825206196346208,9.579793803653791
110073000,-19.53,-9.852186420415563,9.582813579584437
110176000,-19.55,-9.876495722486736,9.578504277513264
110276000,-19.58,-9.881912035139429,9.603087964860569
110381000,-19.6,-9.88758213326979,9.61741786673021
110482000,-19.62,-9.892724684894132,9.632275315105868
110582000,-19.65,-9.896484126695855,9.658515873304143
110685000,-19.68,-9.899266287649459,9.68573371235054
110785000,-19.7,-9.895726675975782,9.709273324024217
110889000,-19.73,-9.892079266811923,9.742920733188077
110989000,-19.75,-9.890452001620424,9.764547998379575
111090000,-19.78,-9.90044801869144,9.78455198130856
111193000,-19.8,-9.910189525754518,9.794810474245482
111293000,-19.83,-9.916083750571055,9.818916249428943
111396000,-19.85,-9.922147854602922,9.832852145397078
111497000,-19.88,-9.928933183766047,9.856066816233952
111597000,-19.9,-9.942003616692377,9.862996383307621
111700000,-19.93,-9.954428458786289,9.88057154121371
111801000,-19.95,-9.959270869826984,9.895729130173015
111904000,-19.98,-9.96425923608753,9.92074076391247
112005000,-20.0,-9.97040012109716,9.934599878902839
112105000,-20.0,-9.985647184450777,9.919352815549223
112208000,-20.0,-10.002953591485253,9.902046408514746
112309000,-20.0,-10.031172110699057,9.873827889300943
112412000,-20.0,-10.060241112908782,9.844758887091217
112513000,-20.0,-10.089701360207957,9.815298639792042
112616000,-20.0,-10.128760357353388,9.776239642646612
112716000,-20.0,-10.164983871263026,9.740016128736974
112817000,-20.0,-10.189578619006511,9.715421380993488
112920000,-20.0,-10.214920334571044,9.690079665428955
113021000,-20.0,-10.24276531252139,9.662234687478609
113124000,-20.0,-10.293888866560968,9.611111133439032
113224000,-20.0,-10.34402226497004,9.56097773502996
113325000,-20.0,-10.398193043737336,9.506806956262663
113428000,-20.0,-10.449931903677838,9.455068096322162
