TimeUS,terrain_z,sub_z,rf
260148000,-20.0,-9.897565841674805,10.007434158325195
260148000,-20.0,-9.897565841674805,10.007434158325195
260398000,-20.0,-9.890841484069824,10.014158515930175
260398000,-20.0,-9.890841484069824,10.014158515930175
260648000,-20.0,-9.86484432220459,10.04015567779541
260648000,-20.0,-9.86484432220459,10.04015567779541
260648000,-20.0,-9.86484432220459,10.04015567779541
260898000,-20.0,-9.841014862060547,10.063985137939452
260898000,-20.0,-9.841014862060547,10.063985137939452
261147000,-20.0,-9.785888671875,10.119111328125
261147000,-20.0,-9.785888671875,10.119111328125
261147000,-20.0,-9.785888671875,10.119111328125
261397000,-20.0,-9.728836059570312,10.176163940429687
261397000,-20.0,-9.728836059570312,10.176163940429687
261647000,-20.0,-9.687134742736816,10.217865257263183
261647000,-20.0,-9.687134742736816,10.217865257263183
261647000,-20.0,-9.687134742736816,10.217865257263183
261897000,-20.0,-9.653726577758789,10.25127342224121
261897000,-20.0,-9.653726577758789,10.25127342224121
262148000,-20.0,-9.623201370239258,10.281798629760742
262148000,-20.0,-9.623201370239258,10.281798629760742
262398000,-20.0,-9.59492301940918,10.31007698059082
262398000,-20.0,-9.59492301940918,10.31007698059082
262398000,-20.0,-9.59492301940918,10.31007698059082
262648000,-20.0,-9.595047950744629,10.30995204925537
262648000,-20.0,-9.595047950744629,10.30995204925537
262898000,-20.0,-9.576104164123535,10.328895835876464
262898000,-20.0,-9.576104164123535,10.328895835876464
262898000,-20.0,-9.576104164123535,10.328895835876464
263148000,-20.0,-9.548460006713867,10.356539993286132
263148000,-20.0,-9.548460006713867,10.356539993286132
263397000,-20.0,-9.518177032470703,10.386822967529296
263397000,-20.0,-9.518177032470703,10.386822967529296
263647000,-20.0,-9.501327514648438,10.403672485351562
263647000,-20.0,-9.501327514648438,10.403672485351562
263647000,-20.0,-9.501327514648438,10.403672485351562
263897000,-20.0,-9.47855281829834,10.42644718170166
263897000,-20.0,-9.47855281829834,10.42644718170166
264147000,-20.0,-9.46606731414795,10.43893268585205
264147000,-20.0,-9.46606731414795,10.43893268585205
264147000,-20.0,-9.46606731414795,10.43893268585205
264398000,-20.0,-9.457327842712402,10.447672157287597
264398000,-20.0,-9.457327842712402,10.447672157287597
264648000,-20.0,-9.425614356994629,10.47938564300537
264648000,-20.0,-9.425614356994629,10.47938564300537
264648000,-20.0,-9.425614356994629,10.47938564300537
264898000,-20.0,-9.396686553955078,10.508313446044921
264898000,-20.0,-9.396686553955078,10.508313446044921
265148000,-20.0,-9.372466087341309,10.53253391265869
265148000,-20.0,-9.372466087341309,10.53253391265869
265148000,-20.0,-9.372466087341309,10.53253391265869
265397000,-20.0,-9.353635787963867,10.551364212036132
265397000,-20.0,-9.353635787963867,10.551364212036132
265647000,-20.0,-9.332324028015137,10.572675971984863
265647000,-20.0,-9.332324028015137,10.572675971984863
265897000,-20.0,-9.27169132232666,10.63330867767334
265897000,-20.0,-9.27169132232666,10.63330867767334
265897000,-20.0,-9.27169132232666,10.63330867767334
266147000,-20.0,-9.241549491882324,10.663450508117675
266147000,-20.0,-9.241549491882324,10.663450508117675
266398000,-19.97,-9.193046569824219,10.68195343017578
266398000,-19.95,-9.193046569824219,10.66195343017578
266398000,-19.92,-9.193046569824219,10.631953430175782
266648000,-19.9,-9.168694496154785,10.636305503845213
266648000,-19.88,-9.168694496154785,10.616305503845213
266898000,-19.85,-9.173604011535645,10.581395988464356
266898000,-19.82,-9.173604011535645,10.551395988464355
266898000,-19.8,-9.173604011535645,10.531395988464356
267148000,-19.77,-9.193038940429688,10.481961059570311
267148000,-19.75,-9.193038940429688,10.461961059570312
267397000,-19.72,-9.19649600982666,10.428503990173338
267397000,-19.7,-9.19649600982666,10.408503990173338
267647000,-19.67,-9.187764167785645,10.387235832214357
267647000,-19.65,-9.187764167785645,10.367235832214353
267647000,-19.62,-9.187764167785645,10.337235832214356
267897000,-19.6,-9.160337448120117,10.344662551879884
267897000,-19.57,-9.160337448120117,10.314662551879882
268147000,-19.55,-9.148194313049316,10.306805686950684
268147000,-19.52,-9.148194313049316,10.276805686950683
268147000,-19.5,-9.148194313049316,10.256805686950683
268398000,-19.47,-9.129981994628906,10.245018005371092
268398000,-19.45,-9.129981994628906,10.225018005371092
268648000,-19.42,-9.080554962158203,10.244445037841798
268648000,-19.4,-9.080554962158203,10.224445037841795
268898000,-19.38,-9.044689178466797,10.240310821533201
268898000,-19.35,-9.044689178466797,10.210310821533204
268898000,-19.32,-9.044689178466797,10.180310821533203
269148000,-19.3,-9.005475997924805,10.199524002075195
269148000,-19.27,-9.005475997924805,10.169524002075194
269398000,-19.25,-8.959840774536133,10.195159225463867
269398000,-19.22,-8.959840774536133,10.165159225463865
269398000,-19.2,-8.959840774536133,10.145159225463866
269647000,-19.17,-8.887431144714355,10.187568855285646
269647000,-19.15,-8.887431144714355,10.167568855285642
269897000,-19.12,-8.785096168518066,10.239903831481934
269897000,-19.1,-8.785096168518066,10.219903831481934
269897000,-19.07,-8.785096168518066,10.189903831481933
270147000,-19.05,-8.69583797454834,10.25916202545166
270147000,-19.02,-8.69583797454834,10.229162025451659
270397000,-19.0,-8.59054946899414,10.314450531005859
270397000,-18.97,-8.59054946899414,10.284450531005858
