timestamp,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
1678313206.67999983,599824000,0.0,0.0,0.5,0.5,0.0,0.019629325717687607,-0.28588807582855225,0.0,9.870000000000001,0.0,0,3
1678313206.77999997,599924000,0.0,0.0,0.5,0.5,0.0,0.024405326694250107,-0.05651427060365677,0.0,9.89,0.0,0,4
1678313206.87999988,600024000,0.0,0.0,0.5,0.5,0.0,0.029445495456457138,-0.17103596031665802,0.0,9.89,0.0,0,4
1678313206.98000002,600124000,0.0,0.0,0.5,0.5,0.0,0.03365596756339073,-0.1772799789905548,0.0,9.89,0.0,0,0
1678313207.07999992,600224000,0.0,0.0,0.5,0.5,0.0,0.030399169772863388,-0.1378978043794632,0.0,9.88,0.0,0,-5
1678313207.17999983,600324000,0.0,0.0,0.5,0.5,0.0,0.025534477084875107,-0.024344706907868385,0.0,9.870000000000001,0.0,0,-5
1678313207.27999997,600424000,0.0,0.0,0.4962500035762787,0.5,0.0,0.021259155124425888,-0.22158680856227875,0.0,9.86,0.0,0,-4
1678313207.37999988,600524000,0.0,0.0,0.30125001072883606,0.5,0.0,0.007232513278722763,-0.24785953760147095,0.0,9.870000000000001,0.0,0,-29
1678313207.48000002,600624000,0.0,0.0,0.25,0.5,0.0,-0.037969741970300674,-0.42393773794174194,0.0,9.84,0.0,0,-60
1678313207.57999992,600724000,0.0,0.0,0.25,0.5,0.0,-0.10597148537635803,-0.21156847476959229,0.0,9.77,0.0,0,-75
1678313207.67999983,600824000,0.0,0.0,0.25,0.5,0.0,-0.1821986734867096,-0.6026059985160828,0.0,9.69,0.0,0,-80
1678313207.77999997,600924000,0.0,0.0,0.25,0.5,0.0,-0.26125064492225647,-0.508105456829071,0.0,9.620000000000001,0.0,0,-81
1678313207.87999988,601024000,0.0,0.0,0.25,0.5,0.0,-0.3404170572757721,-0.6266226768493652,0.0,9.540000000000001,0.0,0,-82
1678313207.98000002,601124000,0.0,0.0,0.25,0.5,0.0,-0.4195310175418854,-0.7112160921096802,0.0,9.450000000000001,0.0,0,-82
1678313208.07999992,601224000,0.0,0.0,0.25,0.5,0.0,-0.4986173212528229,-0.5742119550704956,0.0,9.370000000000001,0.0,0,-81
1678313208.17999983,601324000,0.0,0.0,0.25,0.5,0.0,-0.5775663256645203,-0.659976065158844,0.0,9.27,0.0,0,-81
1678313208.27999997,601424000,0.0,0.0,0.25,0.5,0.0,-0.6571952700614929,-0.8472281694412231,0.0,9.19,0.0,0,-81
1678313208.37999988,601524000,0.0,0.0,0.25,0.5,0.0,-0.7369862794876099,-0.9351159930229187,0.0,9.11,0.0,0,-81
1678313208.48000002,601624000,0.0,0.0,0.25,0.5,0.0,-0.817205548286438,-0.9097835421562195,0.0,9.02,0.0,0,-81
1678313208.57999992,601724000,0.0,0.0,0.25,0.5,0.0,-0.8977043032646179,-1.2255815267562866,0.0,8.94,0.0,0,-81
1678313208.67999983,601824000,0.0,0.0,0.25,0.5,0.0,-0.978228747844696,-1.2975860834121704,0.0,8.870000000000001,0.0,0,-81
1678313208.77999997,601924000,0.0,0.0,0.25,0.5,0.0,-1.0593005418777466,-1.1347787380218506,0.0,8.8,0.0,0,-81
1678313208.87999988,602024000,0.0,0.0,0.25,0.5,0.0,-1.1401807069778442,-1.5901143550872803,0.0,8.71,0.0,0,-81
1678313208.98000002,602124000,0.0,0.0,0.25,0.5,0.0,-1.221152424812317,-1.3873708248138428,0.0,8.63,0.0,0,-81
1678313209.07999992,602224000,0.0,0.0,0.25,0.5,0.0,-1.3021488189697266,-1.3853687047958374,0.0,8.540000000000001,0.0,0,-81
1678313209.17999983,602324000,0.0,0.0,0.25,0.5,0.0,-1.3828288316726685,-1.733815312385559,0.0,8.47,0.0,0,-81
1678313209.27999997,602424000,0.0,0.0,0.25,0.5,0.0,-1.4640122652053833,-1.9085131883621216,0.0,8.370000000000001,0.0,0,-81
1678313209.37999988,602524000,0.0,0.0,0.25,0.5,0.0,-1.5448676347732544,-1.7446659803390503,0.0,8.3,0.0,0,-81
1678313209.48000002,602624000,0.0,0.0,0.25,0.5,0.0,-1.625956654548645,-2.0622947216033936,0.0,8.2,0.0,0,-81
1678313209.57999992,602724000,0.0,0.0,0.25,0.5,0.0,-1.70732843875885,-1.9790377616882324,0.0,8.13,0.0,0,-81
1678313209.67999983,602824000,0.0,0.0,0.25,0.5,0.0,-1.7886910438537598,-2.2603955268859863,0.0,8.040000000000001,0.0,0,-81
1678313209.77999997,602924000,0.0,0.0,0.25,0.5,0.0,-1.8703891038894653,-2.0509557723999023,0.0,7.97,0.0,0,-81
1678313209.87999988,603024000,0.0,0.0,0.25,0.5,0.0,-1.9519715309143066,-2.0932087898254395,0.0,7.890000000000001,0.0,0,-81
1678313209.98000002,603124000,0.0,0.0,0.25,0.5,0.0,-2.033818006515503,-2.5182158946990967,0.0,7.8,0.0,0,-81
1678313210.07999992,603224000,0.0,0.0,0.25,0.5,0.0,-2.115800142288208,-2.4524290561676025,0.0,7.72,0.0,0,-81
1678313210.17999983,603324000,0.0,0.0,0.25,0.5,0.0,-2.1976401805877686,-2.3450963497161865,0.0,7.640000000000001,0.0,0,-81
1678313210.27999997,603424000,0.0,0.0,0.25,0.5,0.0,-2.2797939777374268,-2.619332790374756,0.0,7.55,0.0,0,-81
1678313210.37999988,603524000,0.0,0.0,0.25,0.5,0.0,-2.3616573810577393,-2.582132577896118,0.0,7.47,0.0,0,-81
