TimeUS,terrain_cm,sub_cm,rf_cm,signal_quality
110399471,-2000.0,-1115.2627542049731,887,100
110599476,-2000.0,-1116.3059051513671,890,100
110695623,-2000.0,-1116.690495300293,875,100
110799471,-2000.0,-1117.1058879852294,876,100
110895452,-2000.0,-1117.4898086547853,876,100
110998742,-2000.0,-1117.7518559074401,883,100
111094525,-2000.0,-1117.9913127994537,883,100
111199733,-2000.0,-1118.1533673981326,886,100
111398514,-2000.0,-1118.3,891,100
111493353,-2000.0,-1118.3,889,100
111587840,-2000.0,-1118.16373963356,882,100
111598441,-2000.0,-1118.1478370666505,883,100
111798484,-2000.0,-1117.8985151290894,878,100
111893194,-2000.0,-1117.80380525589,872,100
111998343,-2000.0,-1117.6986567497254,883,100
112094426,-2000.0,-1117.6025735855103,880,100
112199347,-2000.0,-1117.497652458191,876,100
112294688,-2000.0,-1117.4023117294312,882,100
112399356,-2000.0,-1117.2472296643612,871,100
112599815,-1900.0,-1116.8963693618775,783,100
112696074,-1900.0,-1116.7038511276244,779,100
112793809,-1900.0,-1116.364665555954,787,100
112800484,-1900.0,-1116.34130320549,785,100
112999613,-1900.0,-1115.7459661388398,787,100
113097151,-1900.0,-1115.5021211528779,792,100
113198433,-1900.0,-1114.9448406545362,786,100
113398686,-1900.0,-1112.8238581180572,779,100
113493623,-1900.0,-1111.3523295879363,787,100
113589033,-1900.0,-1108.9531510829922,797,100
113598338,-1900.0,-1108.7158565521238,784,100
113798527,-1900.0,-1102.7988191604618,791,100
113893950,-1900.0,-1099.6021731853489,796,100
113988810,-1900.0,-1095.689879560471,803,100
113999291,-1900.0,-1095.254895305634,804,100
114198334,-1900.0,-1086.386603307724,822,100
114293662,-1900.0,-1081.8585302352903,814,100
114400274,-1900.0,-1076.2780880546572,828,100
114495113,-1900.0,-1071.2990605449677,817,100
114599351,-1900.0,-1065.4458919563106,834,100
114695851,-1900.0,-1060.0207988890847,844,100
114800433,-1900.0,-1053.9076519489288,846,100
114999742,-1900.0,-1042.1463294029231,864,100
115094465,-1900.0,-1036.5103259086607,869,100
115198514,-1900.0,-1030.5203925800322,867,100
115295559,-1900.0,-1024.9403356742857,881,100
115398476,-1900.0,-1019.1955437434975,880,100
115495267,-1900.0,-1013.7966338536245,885,100
115598399,-1900.0,-1008.3765503883358,887,100
115695027,-1900.0,-1003.3035704612729,899,100
115798351,-1900.0,-998.3857879161837,907,100
115998489,-1900.0,-989.5389443397524,914,100
116093756,-1900.0,-985.6329656600956,913,100
116188119,-1900.0,-982.2652686119081,909,100
116199424,-1900.0,-981.8639225482942,919,100
116399373,-1900.0,-975.431174560547,923,100
116495181,-1900.0,-972.6527278862001,926,100
116599394,-1900.0,-970.3585229142982,929,100
116695010,-1900.0,-968.2654497668519,929,100
116799716,-1900.0,-966.5216758728027,937,100
116895881,-1900.0,-964.934958267212,929,100
117000463,-1900.0,-964.0290616035461,938,100
117199433,-1900.0,-963.1999999999999,935,100
117295224,-1900.0,-963.1999999999999,938,100
117390668,-1900.0,-963.898505267426,940,100
117399845,-1900.0,-963.9676780451483,931,100
117598386,-1900.0,-965.8152478218079,935,100
117695855,-1900.0,-966.8874104499818,933,100
117798429,-1900.0,-968.4721507549286,928,100
117893859,-1900.0,-969.9513289451598,927,100
117998356,-1900.0,-972.0778005599975,927,100
118198480,-1900.0,-976.5355339050293,928,100
118293151,-1900.0,-978.807643890381,914,100
118387411,-1900.0,-981.2958939075472,920,100
118398338,-1900.0,-981.5854824066164,920,100
118599605,-1900.0,-986.9703359146118,914,100
118696512,-1900.0,-989.5868286628722,902,100
118799390,-1900.0,-992.4017289270811,913,100
118894061,-1900.0,-994.9922357511759,901,100
118999514,-1900.0,-998.0439324378971,899,100
119095769,-1900.0,-1000.8353223800661,898,100
119200351,-1900.0,-1003.7658493041994,885,100
119398420,-1900.0,-1009.2615636920931,887,100
119496057,-1900.0,-1011.9465729331971,890,100
119592955,-1900.0,-1014.433539406858,888,100
119598476,-1900.0,-1014.5750204421768,890,100
119798506,-1900.0,-1019.4346455574034,892,100
119894104,-1900.0,-1021.633404636383,873,100
119998399,-1900.0,-1023.6772812843321,882,100
120093791,-1900.0,-1025.5374297142027,864,100
120198411,-1900.0,-1027.2732965946198,876,100
120293980,-1900.0,-1028.8501715660097,871,100
120399351,-1900.0,-1030.3329246520998,870,100
120599347,-1900.0,-1032.8258229598998,861,100
120693229,-1900.0,-1033.8585206375121,865,100
120789861,-1900.0,-1034.6391970506354,860,100
120800317,-1900.0,-1034.7224272922497,869,100
121000424,-1900.0,-1036.0121235847475,861,100
121100305,-1900.0,-1036.5034588336946,867,100
121199574,-1900.0,-1036.6523624897004,868,100
121294838,-1900.0,-1036.7952577114104,861,100
121398480,-1900.0,-1036.5487985515595,863,100
121598579,-1900.0,-1035.794576458955,861,100
121695688,-1900.0,-1035.3065923336162,864,100
121789398,-1900.0,-1034.5608154296874,864,100
121798416,-1900.0,-1034.488670349121,882,100
121998489,-1900.0,-1032.735852956772,868,100
122093825,-1900.0,-1031.830156803131,860,100
122198377,-1900.0,-1030.6848465919493,859,100
122294413,-1900.0,-1029.6284510612488,868,100
122398373,-1900.0,-1028.4342071533201,862,100
122493804,-1900.0,-1027.3367523670195,867,100
122599394,-1900.0,-1026.071263015747,874,100
122799527,-1900.0,-1023.5737699290414,874,100
122894568,-1900.0,-1022.3443926379455,878,100
122990677,-1900.0,-1021.0488602161407,879,100
122999540,-1900.0,-1020.9292010784148,880,100
123199416,-1900.0,-1018.1294650077818,882,100
123295233,-1900.0,-1016.7401172161101,881,100
123401330,-1900.0,-1015.2017116546633,881,100
123497288,-1900.0,-1013.8103103637696,888,100
123598592,-1902.0,-1012.5425980091095,884,100
123695859,-1904.0,-1011.3267526626587,898,100
123799291,-1905.9999999999998,-1010.1292921478425,896,100
123998416,-1907.9999999999998,-1007.8844217300416,903,100
124093593,-1910.0000000000002,-1006.8374675750732,909,100
124189226,-1912.0,-1005.877735900879,909,100
124199313,-1914.0,-1005.7768686294555,907,100
124398390,-1916.0,-1003.8367906570434,901,100
124493825,-1918.0,-1002.9301568031311,914,100
124598579,-1920.0,-1002.3413139343262,920,100
124696941,-1922.0,-1001.8003231048585,920,100
124799403,-1923.9999999999998,-1001.6463950023652,913,100
124999553,-1926.0000000000002,-1001.7040866377342,919,100
125095881,-1928.0,-1001.8957837156989,925,100
125191028,-1930.0,-1002.4581735610961,922,100
125199480,-1932.0,-1002.5088834762574,934,100
125399544,-1934.0,-1004.0646770477294,925,100
125494580,-1936.0,-1004.9675193309783,935,100
125598437,-1938.0,-1006.2052519683839,941,100
125694718,-1939.9999999999998,-1007.3606188659667,931,100
125798716,-1942.0000000000002,-1008.7665068199886,937,100
125894156,-1944.0000000000002,-1010.0614137141548,931,100
125999278,-1946.0,-1011.7364608764648,931,100
126198368,-1948.0,-1015.2766954898835,929,100
126293014,-1950.0,-1017.1222827434541,926,100
126388612,-1952.0,-1019.3070925712586,931,100
126399300,-1954.0,-1019.5529060363772,936,100
126598347,-1955.9999999999998,-1024.4350360870365,927,100
126695756,-1957.9999999999998,-1026.9676765441895,929,100
126799368,-1960.0000000000002,-1029.7639629859923,932,100
126895095,-1962.0,-1032.3485910911559,935,100
126999480,-1964.0,-1035.3061656838033,928,100
127199695,-1966.0,-1041.1000071048738,930,100
127296529,-1968.0,-1043.9566154956817,929,100
127391200,-1970.0,-1046.7960176467896,912,100
127399497,-1972.0,-1047.0449323654173,921,100
127598467,-1973.9999999999998,-1053.164732700348,920,100
127696662,-1976.0000000000002,-1056.257862573624,912,100
127799630,-1978.0,-1059.6195960749335,917,100
127897443,-1980.0,-1062.814852666855,911,100
127998390,-1982.0,-1066.196580314636,911,100
128093426,-1984.0,-1069.3802873134607,916,100
128199398,-1986.0,-1072.7767669677735,907,100
128398360,-1988.0,-1079.0421729087825,915,100
128493529,-1989.9999999999998,-1081.9924139976495,906,100
128589428,-1992.0000000000002,-1084.7804152488702,902,100
128599265,-1994.0000000000002,-1085.0657119750967,904,100
128798471,-1996.0,-1090.5890079021453,897,100
128895151,-2000.0,-1093.1510196208956,911,100
129000278,-2000.0,-1095.7819701194762,906,100
129096516,-2000.0,-1098.1879116058346,910,100
129199647,-2000.0,-1100.5491570467966,897,100
129296031,-2000.0,-1102.7549502282588,893,100
129400326,-2000.0,-1105.000009250641,897,100
129599360,-2000.0,-1109.228568744659,888,100
129695340,-2000.0,-1111.2441522598263,880,100
129792955,-2000.0,-1113.1516386032101,888,100
129799626,-2000.0,-1113.2817151718139,875,100
129998407,-2000.0,-1116.965963223711,880,100
130093997,-2000.0,-1118.6471880083702,878,100
130198420,-2000.0,-1120.2213074684144,886,100
130294332,-2000.0,-1121.6599800109866,882,100
130398377,-2000.0,-1123.0179085731504,866,100
130494619,-2000.0,-1124.2690539360044,879,100
130599493,-2000.0,-1125.3761805057522,874,100
130798514,-2000.0,-1127.3136342048645,868,100
130893482,-2000.0,-1128.1683404922485,879,100
130999489,-2000.0,-1128.8661795558928,867,100
131095795,-2000.0,-1129.4921706619261,873,100
131199570,-2000.0,-1129.7551509990028,871,100
131296091,-2000.0,-1129.995252742103,862,100
131399502,-2000.0,-1130.0,869,100
131494877,-2000.0,-1130.0,873,100
131599424,-2000.0,-1129.7971504211428,872,100
131799956,-2000.0,-1129.2431509647367,865,100
131896190,-2000.0,-1128.9063341770172,870,100
131998699,-2000.0,-1128.3433698874624,873,100
132093980,-2000.0,-1127.8166929427105,876,100
132198574,-2000.0,-1127.1905500411988,881,100
132294121,-2000.0,-1126.617269706726,880,100
132398403,-2000.0,-1125.8394750118257,873,100
132494314,-2000.0,-1125.1201387405397,873,100
132598454,-2000.0,-1124.237633943558,874,100
132696447,-2000.0,-1123.4046943187716,881,100
132799343,-2000.0,-1122.4789113998413,873,100
132999356,-2000.0,-1120.678794876099,876,100
133095392,-2000.0,-1119.814471260071,887,100
133200476,-2000.0,-1118.9248280292722,884,100
133298911,-2000.0,-1118.0927108764652,879,100
133399476,-2000.0,-1117.2881896972656,875,100
133495344,-2000.0,-1116.5212409973146,876,100
133600308,-2000.0,-1115.57922039032,890,100
133799471,-2000.0,-1113.7867520332338,882,100
133893765,-2000.0,-1112.9381096839904,885,100
133990410,-2000.0,-1112.2069179058076,886,100
133999360,-2000.0,-1112.139797420502,897,100
134198368,-2000.0,-1110.5930130694978,887,100
134294250,-2000.0,-1109.822106841581,889,100
134398317,-2000.0,-1109.0907774925233,889,100
134493817,-2000.0,-1108.4222808837892,898,100
134598321,-2000.0,-1107.8427301406862,889,100
134695005,-2000.0,-1107.3109682559968,890,100
134798347,-2000.0,-1106.843936061859,896,100
134893894,-2000.0,-1106.4139758110048,889,100
134999300,-2000.0,-1106.041949081421,890,100
135199497,-2000.0,-1105.546253381729,885,100
135296666,-2000.0,-1105.4004999980928,899,100
135392462,-2000.0,-1105.4949873625344,892,100
135400459,-2000.0,-1105.502944327587,895,100
135599338,-2000.0,-1105.6506694793702,900,100
135696018,-2000.0,-1105.6990093231202,894,100
135799351,-2000.0,-1105.7,894,100
135998476,-2000.0,-1105.7502381439208,891,100
136093920,-2000.0,-1105.7979600067138,893,100
136191891,-2000.0,-1105.98872653827,890,100
136198643,-2000.0,-1106.0022988094158,902,100
136398347,-2000.0,-1106.504042625427,894,100
136494048,-2000.0,-1106.7911462783811,901,100
136598484,-2000.0,-1107.2059394836424,893,100
136694220,-2000.0,-1107.5888816833497,891,100
136798532,-2000.0,-1108.0061283111572,898,100
136895108,-2000.0,-1108.3924350738525,895,100
136999411,-2000.0,-1108.7584414482117,897,100
137199334,-2000.0,-1109.611673336029,888,100
137295705,-2000.0,-1110.0935268211365,896,100
137391827,-2000.0,-1110.6661322522518,894,100
137400437,-2000.0,-1110.7175378600164,889,100
137599351,-2000.0,-1111.908111000061,883,100
137696374,-2000.0,-1112.4902490615843,894,100
137799390,-2000.0,-1113.0069522857666,874,100
137895070,-2000.0,-1113.4853510856628,886,100
137998351,-2000.0,-1114.102111000061,886,100
138093250,-2000.0,-1114.6715032043455,884,100
138199368,-2000.0,-1115.260330752272,890,100
138294533,-2000.0,-1115.7863672016854,883,100
138398381,-2000.0,-1116.3069093704223,880,100
138598493,-2000.0,-1117.1552270889283,885,100
138695220,-2000.0,-1117.4937712192536,876,100
138798317,-2000.0,-1117.7026350021363,880,100
138895452,-2000.0,-1117.8969041824341,890,100
138998540,-2000.0,-1118.1030813217162,884,100
139094447,-2000.0,-1118.2948957443236,886,100
139198523,-2000.0,-1118.503046989441,889,100
139399454,-2000.0,-1118.6487725849152,883,100
139494872,-2000.0,-1118.6010635967255,869,100
139590762,-2000.0,-1118.4600554452013,869,100
139600326,-2000.0,-1118.4457820721527,886,100
139799532,-2000.0,-1118.1984679222107,887,100
139895259,-1900.0,-1118.1027409553528,785,100
139999351,-1900.0,-1118.2013518333436,784,100
140094868,-1900.0,-1118.2968685150145,782,100
140199592,-1900.0,-1118.350796043396,782,100
140299065,-1900.0,-1118.3994645411049,784,100
140401712,-1900.0,-1118.3478833644235,788,100
140598553,-1900.0,-1117.5891252517704,787,100
140693237,-1900.0,-1116.9263363838197,779,100
140790217,-1900.0,-1115.2220804214483,778,100
140799454,-1900.0,-1115.0558143615724,785,100
140998399,-1900.0,-1110.5115263938908,780,100
141094791,-1900.0,-1107.8607421398167,794,100
141198347,-1900.0,-1104.1008147239686,784,100
141294653,-1900.0,-1100.5856338977812,786,100
141399497,-1900.0,-1095.9900991973882,801,100
141599532,-1900.0,-1086.5478906185485,809,100
141695838,-1900.0,-1081.708617621276,829,100
141791526,-1900.0,-1076.3625022888193,820,100
141800737,-1900.0,-1075.8466720581055,821,100
141999411,-1900.0,-1064.264579153062,845,100
142095267,-1900.0,-1058.4653085231794,844,100
142198330,-1900.0,-1052.0293515205387,861,100
142294443,-1900.0,-1046.0222762107849,861,100
142398381,-1900.0,-1039.6459353576365,858,100
142494229,-1900.0,-1033.7698801625327,866,100
142600330,-1900.0,-1027.4001861572283,878,100
142695701,-1900.0,-1021.6779399871841,873,100
142798321,-1900.0,-1015.8246578216554,883,100
142998493,-1900.0,-1004.973087120057,905,100
143094040,-1900.0,-1000.0524309158336,899,100
143198394,-1900.0,-995.1851441860199,893,100
143294606,-1900.0,-990.711290359497,920,100
143398514,-1900.0,-986.4378886222845,921,100
143494864,-1900.0,-982.4875698089608,920,100
143599399,-1900.0,-979.0208316726693,910,100
143799502,-1900.0,-972.893225815047,922,100
143894044,-1900.0,-970.2121697497012,931,100
143999368,-1900.0,-967.9205665111544,929,100
144093868,-1900.0,-965.8888253688817,941,100
144199489,-1900.0,-964.328407144547,925,100
144295126,-1900.0,-962.9416728973391,929,100
144398605,-1900.0,-962.3466723136902,936,100
144496799,-1900.0,-961.8066020183564,941,100
144598373,-1900.0,-962.0521941985317,935,100
144693374,-1900.0,-962.2908919310449,936,100
144798557,-1900.0,-963.2140204429627,933,100
144998459,-1900.0,-965.5204277038573,932,100
145093928,-1900.0,-966.8570003509519,940,100
145198386,-1900.0,-968.826337146759,929,100
145292263,-1900.0,-970.6100061416628,917,100
145398845,-1900.0,-972.940597915649,929,100
145494602,-1900.0,-975.0472520828241,936,100
145599497,-1900.0,-977.5599458923333,920,100
145696670,-1900.0,-979.8921030273434,922,100
145799403,-1900.0,-982.5492404235537,914,100
145895216,-1900.0,-985.027979464555,913,100
145999360,-1900.0,-987.8874114513394,912,100
146199459,-1900.0,-993.5423145294183,910,100
146295705,-1900.0,-996.333455562591,902,100
146390239,-1900.0,-999.1210588932032,901,100
146399398,-1900.0,-999.3912695484161,906,100
146598330,-1900.0,-1005.2242019039896,901,100
146695387,-1900.0,-1008.05300887218,887,100
146798390,-1900.0,-1010.8882375717163,890,100
146894078,-1900.0,-1013.5196670055391,888,100
146998351,-1900.0,-1016.235147666931,878,100
147094241,-1900.0,-1018.728288841247,884,100
147199321,-1900.0,-1021.1533995628358,868,100
147399308,-1900.0,-1025.5484857559202,874,100
147497168,-1900.0,-1027.6029523372647,870,100
147592367,-1900.0,-1029.2689367294308,874,100
147600343,-1900.0,-1029.4085056114193,880,100
147799493,-1900.0,-1032.6297530444701,867,100
147894010,-1900.0,-1034.0404508676104,860,100
147999351,-1900.0,-1035.26554608345,861,100
148094889,-1900.0,-1036.3642346858976,871,100
148199338,-1900.0,-1037.2613811492918,859,100
148398514,-1900.0,-1038.6528320140837,862,100
148494477,-1900.0,-1039.1806285209657,863,100
148598596,-1900.0,-1039.4022039212175,863,100
148694649,-1900.0,-1039.5952755261906,860,100
148799506,-1900.0,-1039.2412281036377,868,100
148895263,-1900.0,-1038.9060785770414,856,100
148999669,-1900.0,-1038.2326493263245,867,100
149200098,-1900.0,-1036.723662853241,865,100
149298172,-1900.0,-1035.8882707595826,861,100
149393668,-1900.0,-1034.9333185195924,863,100
149398514,-1900.0,-1034.8848508834842,861,100
149598669,-1900.0,-1032.7816365242008,862,100
149696799,-1900.0,-1031.702204036713,863,100
149799326,-1900.0,-1030.4720869903565,869,100
149894701,-1900.0,-1029.3275862579346,875,100
149999368,-1900.0,-1027.9248940368198,873,100
150095181,-1900.0,-1026.6378564578388,880,100
150200308,-1900.0,-1025.0653673172,874,100
150295503,-1900.0,-1023.6374450683599,880,100
150399347,-1900.0,-1021.8770917892457,871,100
150495160,-1900.0,-1020.248274230957,872,100
150600180,-1900.0,-1018.6162095813754,879,100
150798343,-1900.0,-1015.6881351720149,883,100
150893546,-1900.0,-1014.3485898501909,889,100
150998484,-1902.0,-1012.9299542427065,887,100
151094083,-1904.0,-1011.6393782615665,894,100
151199540,-1905.9999999999998,-1010.3182426452637,892,100
151399986,-1907.9999999999998,-1007.9156505584718,899,100
151497726,-1910.0000000000002,-1006.791644048691,907,100
151594728,-1912.0,-1005.6761261940004,900,100
151599403,-1914.0,-1005.6223625183109,904,100
151799476,-1916.0,-1003.5264752655028,920,100
151895126,-1918.0,-1002.6178029327392,920,100
151990625,-1920.0,-1002.0876215180355,926,100
152000317,-1922.0,-1002.0345812365784,920,100
152199373,-1923.9999999999998,-1001.3479400634767,920,100
152295100,-1926.0000000000002,-1001.2043496131898,928,100
152400128,-1928.0,-1001.3531929016115,929,100
152494482,-1930.0,-1001.4947234153748,914,100
152598553,-1932.0,-1001.9524909095765,934,100
152695529,-1934.0,-1002.388882024765,930,100
152799274,-1936.0,-1003.3160508735696,934,100
152998338,-1938.0,-1005.5174064636228,940,100
153093383,-1939.9999999999998,-1006.7529864311215,933,100
153198514,-1942.0000000000002,-1008.4749960422515,930,100
153294117,-1944.0000000000002,-1010.0524374961856,928,100
153399540,-1946.0,-1011.9457305908201,941,100
153599707,-1948.0,-1015.805513143539,928,100
153698284,-1950.0,-1017.8308280944818,930,100
153796281,-1952.0,-1020.1827606201169,932,100
153799326,-1954.0,-1020.2558242797853,927,100
153999373,-1955.9999999999998,-1025.2617055664061,930,100
154095151,-1957.9999999999998,-1027.7519456634516,927,100
154199347,-1960.0000000000002,-1030.600554626616,920,100
154295005,-1962.0,-1033.2180703613883,923,100
154399583,-1964.0,-1036.2967154979706,924,100
154497400,-1966.0,-1039.1823153495789,930,100
154600278,-1968.0,-1042.3195035457607,922,100
154696851,-1970.0,-1045.2649617195123,912,100
154798356,-1972.0,-1048.4110398712155,919,100
154998497,-1973.9999999999998,-1054.6310855386241,914,100
155094254,-1976.0000000000002,-1057.6144696949707,915,100
155198373,-1978.0,-1060.8425720214843,920,100
155292370,-1980.0,-1063.756493854523,920,100
155398999,-1982.0,-1066.9599956512445,915,100
155495319,-1984.0,-1069.8495716094965,915,100
155599540,-1986.0,-1072.924947357177,914,100
155798617,-1988.0,-1078.7469193458558,912,100
155893473,-1989.9999999999998,-1081.4977371215823,905,100
155989222,-1992.0000000000002,-1084.1822193145751,914,100
156000291,-1994.0000000000002,-1084.4921670227047,903,100
156199343,-1996.0,-1090.0004371965695,905,100
156298039,-2000.0,-1092.7010189533228,903,100
156399544,-2000.0,-1095.2893962860107,909,100
156495053,-2000.0,-1097.7248528003693,897,100
156599347,-2000.0,-1100.2323410034176,890,100
156798823,-2000.0,-1104.8685377979277,900,100
156894782,-2000.0,-1107.0276087665559,891,100
156990681,-2000.0,-1109.0560864740878,884,100
156998377,-2000.0,-1109.2185218427644,890,100
157198373,-2000.0,-1113.2767791748047,884,100
157293619,-2000.0,-1115.1340823173525,885,100
157389063,-2000.0,-1116.903171634674,883,100
157399613,-2000.0,-1117.098350572586,879,100
157598519,-2000.0,-1120.4735476493831,885,100
157697696,-2000.0,-1122.0094036102291,877,100
157801587,-2000.0,-1123.4119332790374,876,100
157898739,-2000.0,-1124.7182637691499,874,100
158000549,-2000.0,-1125.7872663002013,869,100
158200965,-2000.0,-1127.5758615693048,876,100
158299709,-2000.0,-1128.3102561950682,866,100
158400544,-2000.0,-1128.9152692794798,875,100
158499490,-2000.0,-1129.505216741562,874,100
158600536,-2000.0,-1129.8588770389556,867,100
158800905,-2000.0,-1130.3543580532073,861,100
158897803,-2000.0,-1130.4997058868407,868,100
158993063,-2000.0,-1130.3574053287505,863,100
159001510,-2000.0,-1130.3447343959808,878,100
159198360,-2000.0,-1129.7965410395484,865,100
159294739,-2000.0,-1129.4090866472254,868,100
159398334,-2000.0,-1128.893326663971,874,100
159494233,-2000.0,-1128.413833522797,866,100
159598532,-2000.0,-1127.7908075332643,872,100
159798622,-2000.0,-1126.3362112998961,867,100
159895392,-2000.0,-1125.5136679172515,863,100
159990084,-2000.0,-1124.6622375488282,872,100
159999338,-2000.0,-1124.5789500236515,874,100
160199347,-2000.0,-1122.6765245819095,879,100
160294971,-2000.0,-1121.720284881592,872,100
160399587,-2000.0,-1120.628186456481,879,100
160498009,-2000.0,-1119.5998859405518,879,100
160599334,-2000.0,-1118.4346513271332,877,100
160799493,-2000.0,-1116.2343187332153,882,100
160896512,-2000.0,-1115.2156221866608,889,100
160999622,-2000.0,-1114.1837787246707,878,100
161096773,-2000.0,-1113.2122611618045,892,100
161199956,-2000.0,-1112.226542473798,880,100
161299863,-2000.0,-1111.2727940082548,884,100
161398411,-2000.0,-1110.3365868091585,887,100
161494829,-2000.0,-1109.420616722107,890,100
161598489,-2000.0,-1108.4865975379946,891,100
161696160,-2000.0,-1107.6075582504275,891,100
161799351,-2000.0,-1106.6276582717896,898,100
161998321,-2000.0,-1104.940086555481,899,100
162092242,-2000.0,-1104.23568482399,892,100
162188136,-2000.0,-1103.744318199158,899,100
162200532,-2000.0,-1103.6823399734499,896,100
162399420,-2000.0,-1102.8433116988756,895,100
162495061,-2000.0,-1102.510233115201,906,100
162599313,-2000.0,-1102.5,898,100
162696155,-2000.0,-1102.5,892,100
162799326,-2000.0,-1102.5506630420684,900,100
162998450,-2000.0,-1102.7506758079528,891,100
163094074,-2000.0,-1102.8941117630004,892,100
163188475,-2000.0,-1103.2182551455855,891,100
163198399,-2000.0,-1103.2531624530427,896,100
163398725,-2000.0,-1103.9560381889344,898,100
163494357,-2000.0,-1104.2907521247864,905,100
163598424,-2000.0,-1104.604274368286,897,100
163694147,-2000.0,-1104.8914423942565,894,100
163798609,-2000.0,-1105.306437301636,890,100
163893932,-2000.0,-1105.6877315521242,893,100
163999287,-2000.0,-1106.3137243270874,891,100
164198326,-2000.0,-1107.5586195468902,886,100
164292121,-2000.0,-1108.1682920932772,885,100
164387698,-2000.0,-1108.7441917419433,895,100
164400244,-2000.0,-1108.819466835022,887,100
164599411,-2000.0,-1110.0623656182738,891,100
164696370,-2000.0,-1110.6894612819995,894,100
164799364,-2000.0,-1111.3081882476808,886,100
164896589,-2000.0,-1111.8915365219116,888,100
164999429,-2000.0,-1112.4578599452973,879,100
165198497,-2000.0,-1113.4522398548127,886,100
165294877,-2000.0,-1113.8859466152192,887,100
165390174,-2000.0,-1114.316871131245,886,100
165399553,-2000.0,-1114.3592870185123,887,100
165599961,-2000.0,-1115.1603640556334,884,100
165701580,-2000.0,-1115.5137412071226,886,100
165799665,-2000.0,-1115.8079951286315,887,100
165899464,-2000.0,-1116.1049293518067,875,100
165999553,-2000.0,-1116.3051069259643,880,100
166200089,-2000.0,-1116.6030899047853,887,100
166299164,-2000.0,-1116.7010821342467,886,100
166394123,-2000.0,-1116.748561525345,887,100
166402377,-2000.0,-1116.752688682556,880,100
166599308,-2000.0,-1116.8000000000002,882,100
166799450,-2000.0,-1116.8507252693178,879,100
166893623,-2000.0,-1116.897811985016,886,100
166989024,-2000.0,-1116.9455123901366,876,100
166999308,-2000.0,-1116.9506544589997,880,100
167198514,-2000.0,-1116.8492276325226,875,100
167294945,-2000.0,-1116.7045814647674,874,100
167389466,-1900.0,-1116.5161472646435,782,100
167399326,-1900.0,-1116.4963296248086,775,100
167598480,-1900.0,-1115.9955582618713,785,100
167696065,-1900.0,-1115.702802658081,783,100
167798506,-1900.0,-1115.3954810142518,784,100
167894937,-1900.0,-1115.1061886787413,787,100
167998368,-1900.0,-1114.3904170036317,776,100
168093671,-1900.0,-1113.7233022689823,781,100
168199137,-1900.0,-1111.9636678695679,790,100
168293035,-1900.0,-1110.3673887252808,799,100
168399321,-1900.0,-1107.5373115997318,791,100
168599446,-1900.0,-1101.1283471216618,808,100
168696353,-1900.0,-1097.5606216127014,801,100
168799368,-1900.0,-1093.1411330223084,798,100
168895027,-1900.0,-1089.0278260231016,814,100
168999939,-1900.0,-1083.853981208802,820,100
169096842,-1900.0,-1079.0572902679455,814,100
169199373,-1900.0,-1073.5765289306655,835,100
169398502,-1900.0,-1062.571383888245,836,100
169492289,-1900.0,-1057.2255138702394,829,100
169588187,-1900.0,-1051.6428182937395,849,100
169599394,-1900.0,-1050.9895565627219,849,100
169798617,-1900.0,-1039.3045433998107,863,100
169895353,-1900.0,-1033.5971502304074,866,100
169990054,-1900.0,-1028.1958834648135,880,100
169999381,-1900.0,-1027.664237308503,865,100
170198394,-1900.0,-1016.6246835708617,881,100
170398497,-1900.0,-1006.2758615970617,903,100
170493653,-1900.0,-1001.565630054475,899,100
170587544,-1900.0,-997.3255142211922,900,100
170599386,-1900.0,-996.7926225471507,905,100
170799489,-1900.0,-988.3718189884772,917,100
170894937,-1900.0,-984.6203795096174,911,100
170999360,-1900.0,-981.1044260501866,920,100
171093821,-1900.0,-977.9399837493905,919,100
171199321,-1900.0,-975.0643115997323,919,100
171294357,-1900.0,-972.498338794709,918,100
171399313,-1900.0,-970.3230806903839,919,100
171494160,-1900.0,-968.3787130432128,931,100
171598532,-1900.0,-966.9359969345171,932,100
171695263,-1900.0,-965.6235637588121,936,100
171799956,-1900.0,-965.0337372303009,939,100
171998527,-1900.0,-964.6015277862549,933,100
172094233,-1900.0,-964.6972332954407,936,100
172198643,-1900.0,-965.3606837749483,935,100
172295361,-1900.0,-965.9893527984619,931,100
172398484,-1900.0,-967.116333580017,930,100
172599566,-1900.0,-969.8410625610348,925,100
172694164,-1900.0,-971.354635253906,932,100
172790445,-1900.0,-973.2131173375825,923,100
172799373,-1900.0,-973.3863474376167,929,100
172999308,-1900.0,-977.6301051139828,922,100
173094387,-1900.0,-979.8169208526606,921,100
173199609,-1900.0,-982.5418424606315,909,100
173294126,-1900.0,-984.9992780685419,913,100
173398467,-1900.0,-987.9130957336425,903,100
173494404,-1900.0,-990.5993387908936,904,100
173599381,-1900.0,-993.6039008499984,904,100
173695658,-1900.0,-996.3615632349515,900,100
173798596,-1900.0,-999.2954988479615,901,100
173894988,-1900.0,-1002.0426752567295,897,100
173999454,-1900.0,-1004.8662784576413,891,100
174198424,-1900.0,-1010.0356197357179,890,100
174295134,-1900.0,-1012.4533629417421,884,100
174389123,-1900.0,-1014.7109619140625,890,100
174399244,-1900.0,-1014.9538673400876,879,100
174598390,-1900.0,-1019.5305900573725,879,100
174799532,-1900.0,-1023.5455774002077,876,100
