timestamp,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
1697465345.38000798,8439956,0.0,0.0,0.5,0.5,0.0,-0.06532462686300278,-0.08706393837928772,0.0,0.0,-0.22999998927116394,0,-1
1697465345.47996807,8539916,0.0,0.0,0.5,0.5,0.0,-0.07128839939832687,-0.09451371431350708,0.0,0.0,-0.22999998927116394,0,-1
1697465345.57992792,8639876,0.0,0.0,0.5,0.5,0.0,-0.07721473276615143,-0.09643096476793289,0.0,0.0,-0.22999998927116394,0,-1
1697465345.67988801,8739836,0.0,0.0,0.5,0.5,0.0,-0.08294713497161865,-0.10175222903490067,0.0,0.0,-0.23999999463558197,0,-1
1697465345.77984810,8839796,0.0,0.0,0.5,0.5,0.0,-0.08847871422767639,-0.11851004511117935,0.0,0.0,-0.23999999463558197,0,-1
1697465345.87980795,8939756,0.0,0.0,0.5,0.5,0.0,-0.09451940655708313,-0.11954161524772644,0.0,0.0,-0.25,0,-1
1697465345.97976804,9039716,0.0,0.0,0.5,0.5,0.0,-0.10086741298437119,-0.10992904752492905,0.0,0.0,-0.25,0,-1
1697465346.07972813,9139676,0.0,0.0,0.5,0.5,0.0,-0.10650860518217087,-0.12468431144952774,0.0,0.0,-0.25999999046325684,0,-1
1697465346.17968798,9239636,0.0,0.0,0.25,0.5,0.0,-0.11821229755878448,-0.12191246449947357,0.0,0.0,-0.25999999046325684,0,-19
1697465346.27964807,9339596,0.0,0.0,0.25,0.5,0.0,-0.15011993050575256,-0.1531640589237213,0.0,0.0,-0.26999998092651367,0,-37
1697465346.37960792,9439556,0.0,0.0,0.25,0.5,0.0,-0.19718627631664276,-0.2031329721212387,0.0,0.0,-0.26999998092651367,0,-48
1697465346.47956800,9539516,0.0,0.0,0.25,0.5,0.0,-0.2536330819129944,-0.2616039514541626,0.0,0.0,-0.3199999928474426,0,-54
1697465346.57952809,9639476,0.0,0.0,0.25,0.5,0.0,-0.3156099319458008,-0.31409597396850586,0.0,0.0,-0.3199999928474426,0,-58
1697465346.67948794,9739436,0.0,0.0,0.25,0.5,0.0,-0.37991634011268616,-0.36631137132644653,0.0,0.0,-0.4099999964237213,0,-59
1697465346.77944803,9839396,0.0,0.0,0.25,0.5,0.0,-0.44570162892341614,-0.4426514804363251,0.0,0.0,-0.4099999964237213,0,-60
1697465346.87940812,9939356,0.0,0.0,0.25,0.5,0.0,-0.5124972462654114,-0.49341997504234314,0.0,0.0,-0.5299999713897705,0,-61
1697465346.97936797,10039316,0.0,0.0,0.25,0.5,0.0,-0.5794276595115662,-0.5587946176528931,0.0,0.0,-0.5299999713897705,0,-62
1697465347.07932806,10139276,0.0,0.0,0.25,0.5,0.0,-0.6467624306678772,-0.629875659942627,0.0,0.0,-0.6499999761581421,0,-62
1697465347.17928815,10239236,0.0,0.0,0.25,0.5,0.0,-0.7137811779975891,-0.6871356964111328,0.0,0.0,-0.6499999761581421,0,-62
1697465347.27924800,10339196,0.0,0.0,0.25,0.5,0.0,-0.7806443572044373,-0.7510164380073547,0.0,0.0,-0.7699999809265137,0,-63
1697465347.37920809,10439156,0.0,0.0,0.25,0.5,0.0,-0.8472285270690918,-0.8016182780265808,0.0,0.0,-0.7699999809265137,0,-63
1697465347.48000097,10539949,0.0,0.0,0.25,0.5,0.0,-0.9134257435798645,-0.8621882796287537,0.0,0.0,-0.8899999856948853,0,-63
1697465347.57996106,10639909,0.0,0.0,0.25,0.5,0.0,-0.9778342843055725,-0.9293566942214966,0.0,0.0,-0.8899999856948853,0,-63
1697465347.67992115,10739869,0.0,0.0,0.25,0.5,0.0,-1.0412366390228271,-1.0004113912582397,0.0,0.0,-1.0099999904632568,0,-63
1697465347.77988100,10839829,0.0,0.0,0.25,0.5,0.0,-1.1043579578399658,-1.0600669384002686,0.0,0.0,-1.0099999904632568,0,-63
1697465347.87984109,10939789,0.0,0.0,0.25,0.5,0.0,-1.1673343181610107,-1.1147018671035767,0.0,0.0,-1.1299999952316284,0,-63
1697465347.97980094,11039749,0.0,0.0,0.25,0.5,0.0,-1.2298061847686768,-1.1785163879394531,0.0,0.0,-1.1299999952316284,0,-63
1697465348.07976103,11139709,0.0,0.0,0.25,0.5,0.0,-1.291791319847107,-1.2364604473114014,0.0,0.0,-1.25,0,-63
1697465348.17972112,11239669,0.0,0.0,0.25,0.5,0.0,-1.353291392326355,-1.2997488975524902,0.0,0.0,-1.25,0,-63
1697465348.27968097,11339629,0.0,0.0,0.25,0.5,0.0,-1.4144071340560913,-1.355054259300232,0.0,0.0,-1.3600000143051147,0,-63
1697465348.37964106,11439589,0.0,0.0,0.25,0.5,0.0,-1.475029706954956,-1.4254815578460693,0.0,0.0,-1.3600000143051147,0,-63
1697465348.47960114,11539549,0.0,0.0,0.25,0.5,0.0,-1.5355236530303955,-1.4919475317001343,0.0,0.0,-1.4900000095367432,0,-63
1697465348.57956100,11639509,0.0,0.0,0.25,0.5,0.0,-1.5963207483291626,-1.5393534898757935,0.0,0.0,-1.4900000095367432,0,-62
1697465348.67952108,11739469,0.0,0.0,0.25,0.5,0.0,-1.656353235244751,-1.5966215133666992,0.0,0.0,-1.5999999046325684,0,-62
1697465348.77948093,11839429,0.0,0.0,0.25,0.5,0.0,-1.7162729501724243,-1.6721205711364746,0.0,0.0,-1.5999999046325684,0,-62
1697465348.87944102,11939389,0.0,0.0,0.25,0.5,0.0,-1.7762458324432373,-1.7338991165161133,0.0,0.0,-1.7300000190734863,0,-62
1697465348.97940111,12039349,0.0,0.0,0.25,0.5,0.0,-1.8366080522537231,-1.7931417226791382,0.0,0.0,-1.7300000190734863,0,-62
1697465349.07936096,12139309,0.0,0.0,0.25,0.5,0.0,-1.8971881866455078,-1.8448604345321655,0.0,0.0,-1.8499999046325684,0,-62
1697465349.17932105,12239269,0.0,0.0,0.25,0.5,0.0,-1.9580200910568237,-1.909907579421997,0.0,0.0,-1.8499999046325684,0,-62
1697465349.27928114,12339229,0.0,0.0,0.25,0.5,0.0,-2.018132448196411,-1.9782254695892334,0.0,0.0,-1.9799998998641968,0,-62
1697465349.37924099,12439189,0.0,0.0,0.25,0.5,0.0,-2.078495979309082,-2.0292258262634277,0.0,0.0,-1.9799998998641968,0,-61
1697465349.48003411,12539982,0.0,0.0,0.25,0.5,0.0,-2.1393167972564697,-2.1074953079223633,0.0,0.0,-2.0999999046325684,0,-61
